,0,1,2,3,4,5,6,7,8,9
0,10.0,12.0,10.0,10.0,14.0,14.0,10.0,11.0,11.0,14.0
1,8.0,16.0,10.0,16.0,12.0,19.0,16.0,14.0,16.0,10.0
2,10.0,15.0,12.0,18.0,8.0,16.0,17.0,19.0,13.0,14.0
3,8.0,16.0,15.0,13.0,9.0,18.0,16.0,16.0,14.0,21.0
4,7.0,17.0,16.0,17.0,15.0,21.0,20.0,19.0,16.0,23.0
5,11.0,16.0,16.0,20.0,14.0,19.0,20.0,13.0,16.0,19.0
6,10.0,17.0,16.0,22.0,16.0,21.0,18.0,14.0,15.0,20.0
7,9.0,16.0,17.0,18.0,20.0,22.0,17.0,17.0,14.0,22.0
8,12.0,18.0,18.0,19.0,17.0,23.0,20.0,17.0,14.0,22.0
9,16.0,18.0,20.0,20.0,18.0,24.0,20.0,18.0,14.0,20.0
10,15.0,19.0,19.0,20.0,19.0,22.0,22.0,17.0,16.0,22.0
11,15.0,16.0,18.0,24.0,21.0,24.0,23.0,18.0,15.0,21.0
12,16.0,17.0,19.0,24.0,23.0,26.0,20.0,18.0,17.0,22.0
13,16.0,18.0,17.0,22.0,24.0,27.0,21.0,17.0,20.0,23.0
14,16.0,18.0,21.0,23.0,20.0,23.0,23.0,19.0,21.0,24.0
15,17.0,21.0,18.0,23.0,22.0,25.0,24.0,19.0,20.0,23.0
16,17.0,20.0,20.0,22.0,22.0,25.0,24.0,19.0,21.0,27.0
17,19.0,20.0,21.0,26.0,21.0,26.0,25.0,19.0,21.0,26.0
18,14.0,21.0,22.0,22.0,24.0,27.0,25.0,20.0,22.0,25.0
19,20.0,21.0,20.0,22.0,21.0,26.0,26.0,20.0,25.0,27.0
20,20.0,24.0,20.0,24.0,18.0,23.0,23.0,21.0,20.0,28.0
21,19.0,21.0,26.0,23.0,19.0,26.0,21.0,22.0,23.0,27.0
22,22.0,20.0,21.0,23.0,20.0,27.0,24.0,20.0,22.0,28.0
23,19.0,25.0,23.0,26.0,23.0,31.0,28.0,21.0,26.0,30.0
24,21.0,19.0,25.0,26.0,24.0,26.0,25.0,22.0,25.0,28.0
25,22.0,27.0,23.0,23.0,22.0,25.0,22.0,21.0,26.0,27.0
26,23.0,23.0,25.0,27.0,29.0,28.0,27.0,23.0,23.0,31.0
27,23.0,25.0,26.0,23.0,23.0,27.0,24.0,22.0,26.0,34.0
28,26.0,25.0,26.0,27.0,26.0,31.0,25.0,24.0,24.0,31.0
29,24.0,22.0,27.0,25.0,25.0,30.0,26.0,25.0,20.0,30.0
30,27.0,23.0,28.0,26.0,25.0,29.0,28.0,26.0,28.0,26.0
31,24.0,23.0,29.0,27.0,29.0,29.0,23.0,25.0,24.0,31.0
32,29.0,24.0,29.0,28.0,26.0,28.0,23.0,24.0,23.0,34.0
33,30.0,24.0,28.0,27.0,27.0,27.0,24.0,26.0,24.0,28.0
34,28.0,23.0,25.0,32.0,26.0,29.0,24.0,23.0,25.0,33.0
35,28.0,24.0,28.0,26.0,26.0,27.0,32.0,29.0,25.0,32.0
36,28.0,25.0,27.0,28.0,31.0,31.0,25.0,27.0,30.0,33.0
37,32.0,27.0,28.0,24.0,29.0,29.0,26.0,29.0,28.0,32.0
38,24.0,24.0,30.0,25.0,29.0,33.0,26.0,28.0,24.0,34.0
39,26.0,22.0,29.0,29.0,26.0,27.0,26.0,27.0,28.0,32.0
40,31.0,23.0,31.0,31.0,29.0,32.0,24.0,26.0,28.0,31.0
41,28.0,22.0,27.0,27.0,28.0,31.0,26.0,24.0,29.0,33.0
42,29.0,24.0,33.0,29.0,29.0,33.0,24.0,29.0,32.0,31.0
43,32.0,26.0,27.0,28.0,23.0,30.0,24.0,25.0,32.0,34.0
44,27.0,22.0,34.0,29.0,31.0,33.0,27.0,29.0,29.0,31.0
45,35.0,26.0,30.0,26.0,27.0,32.0,26.0,28.0,29.0,30.0
46,29.0,24.0,30.0,32.0,28.0,35.0,27.0,30.0,29.0,36.0
47,29.0,25.0,29.0,29.0,29.0,31.0,28.0,30.0,28.0,28.0
48,29.0,27.0,29.0,31.0,28.0,32.0,29.0,31.0,26.0,35.0
49,31.0,24.0,30.0,33.0,29.0,31.0,30.0,30.0,28.0,32.0
50,29.0,27.0,28.0,31.0,31.0,35.0,28.0,31.0,31.0,36.0
51,33.0,25.0,28.0,36.0,29.0,35.0,29.0,31.0,28.0,34.0
52,34.0,26.0,30.0,26.0,28.0,32.0,30.0,31.0,27.0,32.0
53,26.0,26.0,28.0,37.0,30.0,31.0,28.0,33.0,32.0,37.0
54,34.0,23.0,30.0,33.0,30.0,33.0,28.0,30.0,27.0,34.0
55,35.0,29.0,30.0,30.0,30.0,33.0,31.0,31.0,32.0,36.0
56,27.0,23.0,29.0,33.0,29.0,31.0,25.0,26.0,28.0,31.0
57,35.0,25.0,30.0,32.0,27.0,34.0,29.0,27.0,32.0,36.0
58,29.0,25.0,29.0,34.0,30.0,33.0,28.0,27.0,31.0,33.0
59,33.0,25.0,31.0,34.0,28.0,31.0,25.0,30.0,31.0,35.0
60,35.0,24.0,32.0,32.0,31.0,33.0,29.0,26.0,30.0,35.0
61,33.0,28.0,32.0,33.0,34.0,36.0,28.0,30.0,31.0,36.0
62,30.0,26.0,29.0,32.0,32.0,33.0,28.0,30.0,31.0,37.0
63,31.0,29.0,32.0,34.0,31.0,34.0,31.0,33.0,29.0,36.0
64,36.0,25.0,32.0,34.0,28.0,32.0,30.0,32.0,27.0,35.0
65,33.0,26.0,30.0,36.0,30.0,35.0,31.0,30.0,31.0,36.0
66,33.0,27.0,31.0,30.0,32.0,35.0,31.0,33.0,29.0,35.0
67,32.0,28.0,30.0,38.0,31.0,36.0,33.0,28.0,31.0,34.0
68,34.0,29.0,32.0,31.0,32.0,38.0,33.0,35.0,31.0,38.0
69,36.0,26.0,32.0,34.0,29.0,35.0,34.0,30.0,30.0,34.0
70,36.0,28.0,30.0,34.0,31.0,35.0,31.0,33.0,29.0,37.0
71,35.0,26.0,32.0,31.0,30.0,38.0,34.0,32.0,33.0,38.0
72,29.0,29.0,32.0,32.0,32.0,39.0,31.0,30.0,33.0,36.0
73,35.0,29.0,31.0,37.0,30.0,32.0,31.0,35.0,29.0,41.0
74,34.0,28.0,33.0,35.0,31.0,37.0,30.0,31.0,33.0,38.0
75,34.0,32.0,35.0,36.0,32.0,38.0,36.0,36.0,32.0,37.0
76,37.0,27.0,33.0,35.0,30.0,38.0,29.0,31.0,35.0,36.0
77,33.0,28.0,34.0,36.0,32.0,35.0,34.0,35.0,32.0,38.0
78,36.0,27.0,32.0,36.0,34.0,34.0,31.0,31.0,30.0,37.0
79,39.0,29.0,30.0,36.0,29.0,34.0,33.0,37.0,29.0,38.0
80,38.0,29.0,37.0,31.0,29.0,35.0,34.0,34.0,36.0,35.0
81,35.0,31.0,33.0,29.0,31.0,32.0,34.0,33.0,31.0,38.0
82,36.0,28.0,35.0,34.0,29.0,35.0,33.0,34.0,34.0,35.0
83,35.0,30.0,33.0,34.0,33.0,37.0,35.0,35.0,32.0,35.0
84,36.0,30.0,38.0,33.0,34.0,38.0,32.0,33.0,35.0,37.0
85,34.0,27.0,32.0,35.0,33.0,36.0,33.0,36.0,37.0,35.0
86,39.0,28.0,35.0,34.0,33.0,37.0,34.0,33.0,31.0,39.0
87,36.0,27.0,35.0,35.0,30.0,35.0,29.0,32.0,32.0,39.0
88,39.0,33.0,35.0,33.0,29.0,35.0,35.0,34.0,33.0,40.0
89,34.0,27.0,36.0,37.0,35.0,34.0,31.0,33.0,33.0,37.0
90,36.0,28.0,34.0,32.0,32.0,37.0,32.0,37.0,35.0,39.0
91,32.0,27.0,34.0,35.0,33.0,36.0,32.0,31.0,36.0,35.0
92,37.0,32.0,35.0,32.0,34.0,36.0,34.0,36.0,35.0,40.0
93,38.0,28.0,36.0,34.0,33.0,36.0,33.0,35.0,38.0,43.0
94,36.0,31.0,32.0,36.0,31.0,37.0,33.0,34.0,33.0,40.0
95,33.0,29.0,36.0,36.0,31.0,36.0,33.0,31.0,35.0,42.0
96,38.0,29.0,35.0,34.0,31.0,35.0,33.0,34.0,31.0,37.0
97,38.0,26.0,36.0,33.0,32.0,34.0,35.0,33.0,38.0,41.0
98,33.0,31.0,36.0,34.0,33.0,37.0,36.0,32.0,31.0,38.0
99,35.0,28.0,35.0,36.0,37.0,35.0,33.0,33.0,35.0,37.0
100,38.0,29.0,37.0,34.0,31.0,36.0,35.0,35.0,32.0,40.0
101,38.0,30.0,36.0,32.0,32.0,33.0,36.0,35.0,38.0,39.0
102,36.0,30.0,35.0,36.0,32.0,34.0,36.0,35.0,32.0,39.0
103,36.0,30.0,37.0,33.0,30.0,37.0,35.0,34.0,38.0,37.0
104,36.0,29.0,33.0,35.0,31.0,36.0,35.0,35.0,34.0,41.0
105,34.0,28.0,34.0,31.0,32.0,34.0,34.0,35.0,34.0,42.0
106,33.0,31.0,34.0,35.0,33.0,34.0,36.0,37.0,33.0,38.0
107,40.0,28.0,35.0,33.0,34.0,34.0,32.0,35.0,35.0,39.0
108,38.0,29.0,35.0,34.0,35.0,37.0,35.0,35.0,37.0,35.0
109,38.0,30.0,35.0,33.0,31.0,36.0,34.0,34.0,36.0,41.0
110,39.0,30.0,38.0,33.0,34.0,35.0,35.0,35.0,37.0,39.0
111,37.0,29.0,35.0,32.0,34.0,39.0,35.0,35.0,35.0,39.0
112,34.0,29.0,37.0,37.0,33.0,37.0,34.0,35.0,35.0,38.0
113,37.0,31.0,34.0,32.0,34.0,36.0,36.0,34.0,34.0,38.0
114,36.0,30.0,34.0,35.0,34.0,32.0,31.0,35.0,37.0,38.0
115,35.0,30.0,36.0,33.0,35.0,35.0,39.0,37.0,37.0,36.0
116,34.0,32.0,36.0,34.0,32.0,34.0,32.0,34.0,39.0,37.0
117,39.0,31.0,39.0,34.0,34.0,40.0,37.0,36.0,38.0,39.0
118,35.0,31.0,37.0,35.0,32.0,37.0,33.0,36.0,37.0,41.0
119,37.0,32.0,38.0,36.0,30.0,37.0,35.0,37.0,35.0,38.0
120,34.0,35.0,38.0,39.0,33.0,36.0,35.0,37.0,41.0,37.0
121,37.0,35.0,35.0,34.0,31.0,37.0,35.0,35.0,36.0,38.0
122,36.0,35.0,33.0,36.0,30.0,36.0,35.0,33.0,37.0,34.0
123,39.0,32.0,36.0,35.0,31.0,37.0,38.0,34.0,37.0,36.0
124,37.0,32.0,37.0,35.0,34.0,36.0,34.0,34.0,38.0,34.0
125,37.0,34.0,38.0,33.0,36.0,38.0,34.0,35.0,36.0,39.0
126,39.0,35.0,37.0,37.0,34.0,36.0,35.0,34.0,38.0,34.0
127,39.0,31.0,37.0,36.0,29.0,35.0,36.0,34.0,39.0,40.0
128,40.0,31.0,36.0,34.0,33.0,36.0,36.0,35.0,38.0,37.0
129,40.0,33.0,35.0,37.0,36.0,34.0,35.0,35.0,38.0,37.0
130,38.0,33.0,37.0,35.0,36.0,36.0,37.0,35.0,35.0,39.0
131,41.0,31.0,34.0,34.0,35.0,36.0,33.0,35.0,38.0,38.0
132,42.0,30.0,34.0,35.0,33.0,34.0,38.0,36.0,36.0,39.0
133,41.0,32.0,35.0,34.0,29.0,36.0,33.0,35.0,38.0,38.0
134,35.0,32.0,36.0,36.0,32.0,35.0,34.0,37.0,38.0,35.0
135,38.0,32.0,38.0,32.0,31.0,35.0,35.0,38.0,37.0,40.0
136,37.0,34.0,36.0,35.0,34.0,36.0,35.0,37.0,38.0,39.0
137,37.0,31.0,37.0,37.0,35.0,35.0,38.0,35.0,39.0,39.0
138,40.0,31.0,36.0,37.0,34.0,37.0,36.0,34.0,40.0,40.0
139,42.0,33.0,37.0,34.0,33.0,33.0,37.0,36.0,37.0,35.0
140,40.0,32.0,36.0,34.0,32.0,36.0,38.0,39.0,36.0,35.0
141,41.0,33.0,35.0,32.0,35.0,37.0,34.0,37.0,39.0,39.0
142,42.0,32.0,37.0,33.0,37.0,37.0,33.0,37.0,42.0,38.0
143,39.0,34.0,38.0,33.0,35.0,34.0,34.0,35.0,42.0,39.0
144,39.0,34.0,37.0,32.0,31.0,36.0,38.0,37.0,39.0,38.0
145,41.0,32.0,37.0,34.0,30.0,35.0,37.0,38.0,39.0,40.0
146,42.0,32.0,35.0,39.0,31.0,40.0,35.0,38.0,39.0,37.0
147,37.0,33.0,38.0,36.0,34.0,39.0,37.0,39.0,38.0,38.0
148,39.0,33.0,36.0,38.0,31.0,39.0,36.0,36.0,39.0,37.0
149,38.0,30.0,38.0,34.0,33.0,36.0,35.0,37.0,39.0,37.0
150,39.0,32.0,39.0,32.0,33.0,36.0,39.0,34.0,39.0,35.0
151,40.0,34.0,37.0,35.0,32.0,35.0,32.0,34.0,40.0,36.0
152,37.0,33.0,40.0,35.0,35.0,36.0,40.0,38.0,39.0,38.0
153,37.0,34.0,36.0,35.0,34.0,37.0,37.0,39.0,36.0,38.0
154,37.0,34.0,38.0,36.0,32.0,35.0,38.0,39.0,38.0,39.0
155,36.0,33.0,37.0,33.0,37.0,37.0,34.0,35.0,37.0,37.0
156,41.0,35.0,36.0,33.0,31.0,35.0,36.0,38.0,39.0,39.0
157,39.0,32.0,37.0,37.0,34.0,37.0,34.0,37.0,38.0,36.0
158,42.0,32.0,36.0,32.0,35.0,37.0,40.0,38.0,37.0,34.0
159,39.0,31.0,36.0,36.0,32.0,37.0,37.0,39.0,40.0,37.0
160,40.0,35.0,39.0,35.0,35.0,36.0,36.0,35.0,37.0,34.0
161,38.0,31.0,37.0,36.0,31.0,36.0,40.0,35.0,40.0,36.0
162,37.0,33.0,38.0,31.0,35.0,37.0,39.0,37.0,39.0,39.0
163,41.0,33.0,37.0,35.0,34.0,36.0,38.0,37.0,41.0,39.0
164,39.0,31.0,33.0,34.0,36.0,37.0,37.0,39.0,40.0,38.0
165,37.0,31.0,34.0,34.0,38.0,36.0,35.0,38.0,39.0,39.0
166,37.0,34.0,35.0,31.0,36.0,37.0,41.0,40.0,40.0,39.0
167,37.0,30.0,38.0,33.0,34.0,37.0,37.0,36.0,37.0,40.0
168,39.0,34.0,36.0,38.0,32.0,39.0,42.0,38.0,39.0,37.0
169,38.0,32.0,37.0,33.0,36.0,37.0,37.0,40.0,38.0,39.0
170,41.0,31.0,36.0,35.0,34.0,37.0,40.0,39.0,39.0,38.0
171,41.0,34.0,36.0,35.0,33.0,36.0,36.0,37.0,37.0,38.0
172,39.0,35.0,38.0,34.0,32.0,35.0,35.0,35.0,39.0,39.0
