,0,1,2,3,4,5,6,7,8,9
0,67.0,67.0,67.0,66.0,67.0,66.0,66.0,66.0,66.0,66.0
1,70.0,74.0,68.0,66.0,70.0,66.0,66.0,69.0,66.0,66.0
2,72.0,77.0,76.0,68.0,71.0,73.0,67.0,72.0,70.0,66.0
3,78.0,83.0,82.0,73.0,74.0,78.0,69.0,77.0,73.0,72.0
4,81.0,87.0,77.0,78.0,74.0,78.0,71.0,78.0,79.0,75.0
5,84.0,88.0,78.0,76.0,76.0,82.0,70.0,81.0,82.0,77.0
6,85.0,88.0,83.0,76.0,74.0,86.0,71.0,81.0,82.0,73.0
7,90.0,86.0,83.0,78.0,75.0,89.0,72.0,81.0,84.0,76.0
8,90.0,85.0,83.0,82.0,75.0,86.0,74.0,83.0,85.0,76.0
9,89.0,84.0,83.0,80.0,76.0,88.0,72.0,84.0,85.0,76.0
10,89.0,84.0,84.0,79.0,75.0,89.0,75.0,84.0,87.0,77.0
11,88.0,85.0,85.0,79.0,74.0,88.0,76.0,87.0,88.0,76.0
12,89.0,87.0,83.0,81.0,76.0,89.0,78.0,86.0,88.0,76.0
13,89.0,88.0,85.0,81.0,75.0,88.0,79.0,86.0,88.0,77.0
14,89.0,86.0,85.0,79.0,77.0,88.0,81.0,86.0,90.0,77.0
15,90.0,88.0,84.0,81.0,78.0,87.0,81.0,87.0,90.0,78.0
16,90.0,88.0,84.0,83.0,76.0,88.0,82.0,87.0,90.0,79.0
17,89.0,89.0,85.0,82.0,79.0,88.0,82.0,87.0,90.0,79.0
18,89.0,89.0,84.0,81.0,79.0,87.0,81.0,88.0,89.0,79.0
19,90.0,88.0,86.0,82.0,77.0,87.0,81.0,87.0,90.0,80.0
20,89.0,90.0,86.0,82.0,79.0,86.0,82.0,87.0,89.0,79.0
21,89.0,89.0,86.0,82.0,77.0,87.0,82.0,85.0,90.0,78.0
22,89.0,90.0,86.0,83.0,77.0,85.0,84.0,88.0,89.0,79.0
23,88.0,93.0,85.0,82.0,79.0,88.0,82.0,88.0,90.0,79.0
24,89.0,92.0,85.0,82.0,77.0,85.0,82.0,85.0,90.0,81.0
25,89.0,92.0,84.0,83.0,78.0,88.0,83.0,88.0,90.0,79.0
26,88.0,91.0,84.0,82.0,76.0,85.0,83.0,87.0,90.0,79.0
27,87.0,91.0,85.0,81.0,77.0,85.0,85.0,84.0,90.0,82.0
28,87.0,91.0,83.0,82.0,77.0,84.0,84.0,87.0,90.0,80.0
29,88.0,91.0,82.0,81.0,78.0,84.0,85.0,87.0,89.0,81.0
