,0,1,2,3,4,5,6,7,8,9
0,67.0,67.0,62.0,66.0,66.0,65.0,66.0,66.0,66.0,66.0
1,73.0,67.0,67.0,67.0,68.0,66.0,69.0,66.0,66.0,66.0
2,79.0,68.0,67.0,73.0,70.0,69.0,83.0,71.0,72.0,76.0
3,82.0,71.0,65.0,73.0,79.0,70.0,88.0,72.0,75.0,83.0
4,86.0,75.0,70.0,72.0,79.0,70.0,85.0,73.0,73.0,82.0
5,91.0,74.0,76.0,73.0,78.0,79.0,87.0,76.0,73.0,81.0
6,88.0,75.0,77.0,77.0,80.0,80.0,85.0,82.0,75.0,81.0
7,90.0,76.0,78.0,77.0,80.0,81.0,91.0,84.0,75.0,81.0
8,89.0,75.0,81.0,78.0,82.0,81.0,92.0,83.0,75.0,82.0
9,89.0,77.0,81.0,76.0,81.0,81.0,91.0,86.0,75.0,83.0
10,89.0,77.0,78.0,76.0,82.0,81.0,93.0,85.0,78.0,83.0
11,89.0,77.0,78.0,79.0,83.0,83.0,92.0,85.0,78.0,82.0
12,89.0,76.0,79.0,79.0,83.0,82.0,92.0,83.0,77.0,86.0
13,89.0,78.0,79.0,78.0,85.0,83.0,94.0,85.0,76.0,86.0
14,89.0,79.0,79.0,80.0,85.0,84.0,94.0,85.0,78.0,87.0
15,91.0,79.0,80.0,80.0,84.0,84.0,92.0,83.0,77.0,86.0
16,90.0,83.0,80.0,79.0,85.0,85.0,94.0,85.0,78.0,87.0
17,90.0,82.0,81.0,80.0,87.0,86.0,93.0,86.0,79.0,86.0
18,92.0,82.0,81.0,81.0,85.0,86.0,93.0,86.0,79.0,87.0
19,91.0,83.0,81.0,81.0,85.0,87.0,94.0,87.0,79.0,87.0
20,91.0,84.0,81.0,80.0,86.0,86.0,94.0,86.0,79.0,87.0
21,93.0,83.0,81.0,81.0,85.0,86.0,94.0,87.0,80.0,86.0
22,93.0,83.0,83.0,81.0,85.0,86.0,94.0,87.0,77.0,87.0
23,90.0,82.0,82.0,79.0,87.0,86.0,94.0,86.0,79.0,84.0
24,92.0,83.0,84.0,81.0,87.0,86.0,94.0,88.0,79.0,84.0
25,93.0,85.0,83.0,79.0,88.0,87.0,95.0,88.0,78.0,85.0
26,90.0,83.0,82.0,81.0,87.0,87.0,94.0,88.0,80.0,87.0
27,93.0,84.0,83.0,79.0,87.0,87.0,94.0,88.0,78.0,85.0
28,92.0,84.0,83.0,79.0,86.0,87.0,94.0,88.0,78.0,85.0
29,88.0,79.0,83.0,80.0,86.0,87.0,94.0,88.0,80.0,87.0
30,92.0,84.0,83.0,80.0,86.0,88.0,95.0,88.0,79.0,84.0
31,93.0,84.0,83.0,80.0,86.0,86.0,94.0,90.0,79.0,83.0
32,88.0,79.0,83.0,80.0,85.0,87.0,94.0,88.0,79.0,88.0
33,93.0,85.0,82.0,80.0,85.0,86.0,93.0,90.0,79.0,84.0
34,92.0,82.0,83.0,81.0,86.0,86.0,95.0,88.0,80.0,86.0
35,91.0,80.0,84.0,80.0,84.0,88.0,92.0,89.0,78.0,86.0
36,92.0,84.0,83.0,80.0,85.0,86.0,94.0,89.0,81.0,86.0
37,92.0,81.0,83.0,80.0,84.0,86.0,94.0,90.0,78.0,85.0
38,91.0,82.0,83.0,81.0,85.0,87.0,93.0,89.0,79.0,87.0
39,92.0,85.0,82.0,81.0,85.0,86.0,94.0,89.0,79.0,86.0
40,91.0,80.0,82.0,80.0,85.0,86.0,93.0,89.0,80.0,87.0
41,88.0,84.0,82.0,80.0,84.0,87.0,94.0,89.0,80.0,87.0
42,91.0,81.0,82.0,80.0,84.0,85.0,93.0,89.0,79.0,85.0
43,91.0,83.0,82.0,80.0,85.0,87.0,93.0,89.0,78.0,87.0
44,90.0,85.0,81.0,80.0,85.0,86.0,94.0,89.0,81.0,86.0
45,91.0,80.0,83.0,79.0,84.0,88.0,93.0,89.0,79.0,88.0
46,91.0,83.0,81.0,80.0,84.0,86.0,93.0,88.0,80.0,87.0
47,92.0,81.0,82.0,79.0,83.0,85.0,93.0,89.0,78.0,87.0
48,90.0,82.0,83.0,78.0,83.0,85.0,93.0,88.0,79.0,87.0
49,90.0,85.0,82.0,79.0,83.0,86.0,93.0,88.0,80.0,88.0
50,90.0,82.0,81.0,78.0,84.0,86.0,93.0,89.0,80.0,86.0
