,0,1,2,3,4,5,6,7,8,9
0,67.0,67.0,67.0,66.0,74.0,66.0,66.0,66.0,66.0,66.0
1,68.0,67.0,67.0,68.0,67.0,66.0,65.0,66.0,66.0,66.0
2,79.0,70.0,70.0,73.0,76.0,74.0,67.0,69.0,67.0,70.0
3,85.0,77.0,73.0,78.0,76.0,74.0,71.0,77.0,73.0,76.0
4,84.0,78.0,75.0,81.0,78.0,79.0,76.0,79.0,71.0,77.0
5,82.0,79.0,74.0,83.0,77.0,79.0,78.0,78.0,73.0,76.0
6,86.0,81.0,78.0,87.0,77.0,81.0,81.0,80.0,74.0,76.0
7,87.0,80.0,77.0,87.0,78.0,81.0,79.0,80.0,74.0,76.0
8,87.0,79.0,78.0,87.0,76.0,82.0,78.0,81.0,78.0,76.0
9,87.0,81.0,78.0,87.0,78.0,87.0,81.0,83.0,78.0,75.0
10,88.0,82.0,78.0,87.0,79.0,86.0,81.0,84.0,78.0,78.0
11,91.0,82.0,79.0,86.0,78.0,87.0,79.0,82.0,78.0,78.0
12,91.0,84.0,79.0,89.0,77.0,87.0,80.0,83.0,76.0,78.0
13,89.0,84.0,81.0,89.0,79.0,88.0,80.0,84.0,77.0,78.0
14,94.0,85.0,80.0,91.0,78.0,87.0,81.0,85.0,77.0,78.0
15,92.0,86.0,82.0,91.0,80.0,90.0,81.0,85.0,77.0,78.0
16,93.0,87.0,83.0,91.0,80.0,86.0,81.0,84.0,78.0,77.0
17,95.0,87.0,84.0,92.0,78.0,86.0,82.0,84.0,78.0,77.0
18,95.0,87.0,83.0,90.0,81.0,89.0,81.0,84.0,78.0,77.0
19,95.0,83.0,83.0,90.0,80.0,87.0,85.0,85.0,79.0,77.0
20,95.0,85.0,84.0,91.0,80.0,87.0,84.0,84.0,78.0,77.0
21,95.0,85.0,85.0,92.0,81.0,87.0,84.0,85.0,77.0,77.0
22,96.0,85.0,82.0,89.0,80.0,88.0,85.0,85.0,79.0,77.0
23,96.0,83.0,85.0,89.0,81.0,88.0,86.0,85.0,80.0,77.0
24,96.0,84.0,84.0,90.0,83.0,88.0,82.0,86.0,82.0,77.0
25,96.0,82.0,85.0,88.0,80.0,88.0,86.0,85.0,79.0,76.0
26,97.0,83.0,86.0,91.0,82.0,88.0,86.0,85.0,80.0,76.0
27,95.0,84.0,86.0,88.0,82.0,88.0,85.0,84.0,82.0,78.0
28,94.0,82.0,86.0,88.0,82.0,88.0,86.0,84.0,83.0,77.0
29,95.0,82.0,86.0,89.0,83.0,88.0,87.0,85.0,81.0,77.0
30,96.0,83.0,85.0,87.0,81.0,88.0,84.0,86.0,85.0,78.0
31,96.0,81.0,87.0,89.0,81.0,87.0,87.0,85.0,84.0,77.0
32,94.0,84.0,85.0,89.0,83.0,88.0,87.0,85.0,81.0,78.0
33,95.0,84.0,85.0,87.0,81.0,87.0,86.0,87.0,87.0,78.0
34,95.0,82.0,85.0,88.0,81.0,88.0,87.0,86.0,82.0,76.0
35,96.0,83.0,85.0,90.0,82.0,87.0,87.0,85.0,86.0,78.0
36,96.0,84.0,85.0,90.0,81.0,88.0,86.0,86.0,88.0,78.0
37,97.0,82.0,86.0,88.0,81.0,88.0,87.0,86.0,85.0,77.0
38,96.0,84.0,85.0,87.0,81.0,87.0,86.0,86.0,88.0,78.0
39,96.0,85.0,85.0,87.0,82.0,88.0,87.0,87.0,88.0,78.0
40,96.0,82.0,86.0,89.0,82.0,87.0,87.0,86.0,86.0,78.0
41,96.0,83.0,86.0,88.0,82.0,88.0,86.0,86.0,87.0,76.0
42,96.0,83.0,84.0,87.0,84.0,88.0,87.0,87.0,86.0,77.0
43,96.0,83.0,84.0,90.0,82.0,87.0,86.0,85.0,87.0,76.0
44,96.0,83.0,84.0,88.0,84.0,88.0,86.0,85.0,85.0,75.0
45,96.0,83.0,86.0,89.0,80.0,87.0,86.0,88.0,85.0,75.0
46,96.0,85.0,85.0,88.0,80.0,87.0,85.0,84.0,86.0,76.0
47,96.0,85.0,84.0,88.0,84.0,88.0,86.0,84.0,85.0,77.0
48,95.0,83.0,86.0,90.0,81.0,84.0,85.0,87.0,85.0,77.0
49,96.0,85.0,84.0,88.0,82.0,88.0,85.0,85.0,84.0,76.0
50,96.0,83.0,86.0,87.0,82.0,88.0,86.0,87.0,86.0,77.0
