,0,1,2,3,4,5,6,7,8,9
0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,72.0
1,67.0,68.0,68.0,66.0,68.0,70.0,67.0,68.0,66.0,66.0
2,69.0,71.0,74.0,70.0,76.0,70.0,68.0,75.0,66.0,67.0
3,72.0,83.0,74.0,71.0,81.0,77.0,71.0,80.0,73.0,77.0
4,79.0,80.0,76.0,73.0,83.0,77.0,80.0,78.0,80.0,81.0
5,80.0,80.0,82.0,73.0,87.0,79.0,77.0,80.0,79.0,81.0
6,79.0,81.0,81.0,73.0,88.0,80.0,79.0,81.0,77.0,81.0
7,81.0,84.0,81.0,74.0,88.0,79.0,78.0,81.0,78.0,81.0
8,84.0,80.0,82.0,77.0,88.0,80.0,77.0,81.0,83.0,80.0
9,87.0,85.0,81.0,77.0,89.0,82.0,78.0,81.0,85.0,81.0
10,86.0,83.0,82.0,78.0,90.0,81.0,78.0,80.0,83.0,83.0
11,88.0,84.0,82.0,78.0,90.0,82.0,77.0,81.0,82.0,84.0
12,86.0,83.0,83.0,78.0,91.0,82.0,78.0,81.0,84.0,84.0
13,87.0,85.0,83.0,79.0,89.0,83.0,78.0,83.0,84.0,85.0
14,89.0,85.0,84.0,77.0,90.0,83.0,78.0,84.0,84.0,83.0
15,90.0,85.0,83.0,79.0,91.0,84.0,77.0,84.0,85.0,84.0
16,87.0,85.0,83.0,78.0,91.0,83.0,80.0,84.0,83.0,87.0
17,89.0,84.0,83.0,78.0,90.0,83.0,83.0,83.0,84.0,86.0
18,88.0,86.0,84.0,79.0,90.0,84.0,81.0,84.0,84.0,85.0
19,88.0,87.0,84.0,79.0,92.0,83.0,83.0,85.0,87.0,84.0
20,88.0,85.0,83.0,77.0,90.0,83.0,85.0,84.0,87.0,85.0
21,88.0,86.0,84.0,77.0,88.0,84.0,83.0,84.0,87.0,86.0
22,90.0,86.0,83.0,79.0,91.0,82.0,83.0,85.0,86.0,85.0
23,91.0,85.0,82.0,78.0,89.0,83.0,86.0,85.0,86.0,85.0
24,91.0,87.0,84.0,77.0,90.0,83.0,84.0,85.0,86.0,86.0
25,92.0,87.0,81.0,78.0,91.0,82.0,84.0,85.0,85.0,85.0
26,92.0,87.0,81.0,78.0,92.0,84.0,86.0,86.0,86.0,85.0
27,91.0,88.0,84.0,77.0,91.0,84.0,86.0,85.0,86.0,85.0
28,92.0,86.0,82.0,77.0,92.0,83.0,86.0,85.0,88.0,83.0
29,92.0,86.0,84.0,77.0,91.0,83.0,86.0,86.0,87.0,85.0
30,91.0,86.0,81.0,76.0,91.0,84.0,85.0,85.0,84.0,85.0
31,93.0,89.0,82.0,77.0,91.0,81.0,85.0,85.0,86.0,84.0
32,91.0,87.0,81.0,77.0,91.0,84.0,86.0,86.0,86.0,85.0
33,92.0,88.0,82.0,76.0,93.0,83.0,86.0,86.0,84.0,83.0
