,0,1,2,3,4,5,6,7,8,9
0,68.0,71.0,67.0,66.0,66.0,66.0,67.0,66.0,66.0,66.0
1,75.0,71.0,67.0,68.0,67.0,66.0,68.0,67.0,68.0,66.0
2,79.0,75.0,67.0,72.0,73.0,66.0,72.0,72.0,74.0,66.0
3,80.0,75.0,75.0,79.0,77.0,74.0,79.0,78.0,76.0,67.0
4,79.0,82.0,74.0,80.0,73.0,75.0,78.0,79.0,81.0,71.0
5,80.0,84.0,73.0,79.0,78.0,76.0,78.0,80.0,82.0,79.0
6,81.0,83.0,71.0,79.0,81.0,80.0,79.0,80.0,83.0,79.0
7,84.0,84.0,75.0,84.0,81.0,82.0,78.0,80.0,83.0,79.0
8,82.0,84.0,76.0,85.0,80.0,80.0,78.0,80.0,84.0,82.0
9,84.0,84.0,73.0,85.0,82.0,82.0,77.0,81.0,84.0,82.0
10,85.0,85.0,74.0,84.0,82.0,82.0,79.0,82.0,82.0,85.0
11,84.0,83.0,79.0,88.0,83.0,83.0,79.0,82.0,81.0,85.0
12,87.0,84.0,78.0,87.0,83.0,83.0,79.0,82.0,82.0,85.0
13,87.0,84.0,78.0,87.0,83.0,84.0,79.0,84.0,79.0,85.0
14,88.0,83.0,78.0,87.0,85.0,84.0,79.0,82.0,82.0,85.0
15,89.0,84.0,81.0,89.0,85.0,85.0,80.0,85.0,81.0,86.0
16,91.0,85.0,83.0,86.0,85.0,85.0,81.0,84.0,82.0,85.0
17,89.0,85.0,81.0,88.0,84.0,86.0,80.0,85.0,82.0,87.0
18,91.0,85.0,83.0,90.0,88.0,85.0,80.0,84.0,83.0,86.0
19,93.0,85.0,83.0,88.0,88.0,86.0,80.0,84.0,84.0,86.0
20,89.0,85.0,81.0,90.0,85.0,86.0,80.0,85.0,83.0,86.0
21,93.0,85.0,83.0,89.0,88.0,84.0,80.0,86.0,85.0,85.0
22,91.0,84.0,84.0,87.0,87.0,86.0,80.0,86.0,85.0,86.0
23,89.0,84.0,83.0,90.0,87.0,86.0,80.0,87.0,85.0,86.0
24,91.0,82.0,83.0,87.0,89.0,85.0,80.0,86.0,86.0,85.0
25,92.0,84.0,85.0,89.0,89.0,85.0,81.0,85.0,85.0,86.0
26,93.0,84.0,84.0,89.0,87.0,85.0,80.0,85.0,85.0,85.0
27,93.0,82.0,83.0,88.0,89.0,85.0,83.0,85.0,84.0,85.0
28,92.0,83.0,85.0,90.0,87.0,84.0,79.0,84.0,83.0,84.0
29,92.0,83.0,83.0,87.0,90.0,85.0,84.0,86.0,84.0,85.0
30,92.0,82.0,83.0,91.0,89.0,84.0,79.0,85.0,84.0,85.0
31,91.0,83.0,86.0,88.0,90.0,84.0,82.0,85.0,85.0,85.0
32,91.0,82.0,83.0,89.0,90.0,86.0,80.0,86.0,85.0,84.0
33,89.0,82.0,85.0,92.0,87.0,84.0,80.0,86.0,83.0,85.0
34,92.0,82.0,84.0,90.0,89.0,87.0,84.0,86.0,85.0,87.0
35,90.0,81.0,86.0,87.0,88.0,83.0,79.0,86.0,85.0,84.0
36,91.0,82.0,84.0,91.0,89.0,83.0,82.0,85.0,82.0,85.0
37,92.0,82.0,85.0,89.0,89.0,84.0,81.0,86.0,84.0,87.0
38,88.0,82.0,86.0,89.0,88.0,83.0,78.0,86.0,84.0,83.0
39,91.0,81.0,84.0,89.0,90.0,82.0,84.0,86.0,84.0,85.0
40,89.0,80.0,86.0,88.0,90.0,86.0,80.0,86.0,84.0,85.0
41,89.0,80.0,87.0,90.0,89.0,81.0,84.0,86.0,83.0,84.0
42,90.0,81.0,86.0,89.0,90.0,84.0,80.0,85.0,84.0,85.0
43,89.0,81.0,87.0,88.0,88.0,85.0,79.0,87.0,83.0,86.0
44,90.0,80.0,88.0,90.0,89.0,84.0,80.0,85.0,84.0,83.0
45,90.0,80.0,87.0,90.0,89.0,84.0,83.0,86.0,84.0,86.0
46,89.0,80.0,87.0,89.0,88.0,82.0,81.0,85.0,83.0,86.0
47,89.0,81.0,87.0,91.0,88.0,85.0,82.0,87.0,83.0,85.0
48,89.0,81.0,88.0,91.0,89.0,82.0,83.0,86.0,85.0,87.0
49,90.0,82.0,87.0,89.0,88.0,83.0,80.0,86.0,85.0,87.0
50,89.0,79.0,87.0,89.0,88.0,85.0,79.0,86.0,83.0,87.0
51,89.0,79.0,88.0,89.0,90.0,80.0,83.0,86.0,83.0,86.0
52,89.0,81.0,87.0,91.0,88.0,86.0,81.0,87.0,84.0,84.0
53,87.0,81.0,86.0,90.0,90.0,83.0,81.0,86.0,84.0,87.0
54,89.0,80.0,88.0,89.0,88.0,83.0,80.0,86.0,83.0,85.0
55,89.0,80.0,87.0,90.0,89.0,84.0,80.0,87.0,84.0,87.0
56,90.0,79.0,87.0,90.0,88.0,81.0,81.0,85.0,83.0,87.0
57,89.0,81.0,88.0,88.0,91.0,84.0,82.0,87.0,84.0,86.0
58,87.0,80.0,87.0,88.0,87.0,84.0,76.0,86.0,83.0,86.0
