,0,1,2,3,4,5,6,7,8,9
0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
1,69.0,67.0,67.0,66.0,68.0,71.0,66.0,69.0,65.0,66.0
2,75.0,67.0,67.0,68.0,76.0,73.0,71.0,68.0,72.0,65.0
3,82.0,68.0,71.0,77.0,82.0,81.0,74.0,76.0,79.0,66.0
4,78.0,74.0,73.0,85.0,86.0,85.0,76.0,76.0,80.0,71.0
5,79.0,74.0,75.0,85.0,84.0,85.0,78.0,79.0,78.0,73.0
6,82.0,73.0,75.0,86.0,85.0,86.0,80.0,81.0,78.0,73.0
7,79.0,72.0,75.0,87.0,84.0,87.0,78.0,82.0,80.0,73.0
8,81.0,72.0,74.0,88.0,88.0,87.0,77.0,82.0,82.0,74.0
9,82.0,74.0,76.0,88.0,86.0,86.0,77.0,83.0,80.0,75.0
10,86.0,75.0,76.0,87.0,88.0,87.0,78.0,83.0,81.0,76.0
11,81.0,76.0,76.0,87.0,90.0,86.0,79.0,83.0,82.0,76.0
12,85.0,74.0,77.0,87.0,90.0,86.0,80.0,84.0,82.0,76.0
13,83.0,75.0,77.0,87.0,90.0,86.0,79.0,85.0,82.0,77.0
14,84.0,77.0,79.0,87.0,91.0,86.0,82.0,87.0,83.0,77.0
15,87.0,77.0,79.0,86.0,91.0,86.0,81.0,87.0,82.0,79.0
16,87.0,79.0,77.0,86.0,91.0,86.0,82.0,85.0,82.0,79.0
17,84.0,80.0,78.0,86.0,91.0,86.0,85.0,87.0,83.0,81.0
18,88.0,80.0,77.0,85.0,91.0,86.0,86.0,85.0,83.0,82.0
19,84.0,80.0,78.0,86.0,91.0,86.0,86.0,85.0,83.0,83.0
20,87.0,80.0,78.0,86.0,91.0,85.0,81.0,86.0,82.0,83.0
21,88.0,80.0,79.0,87.0,91.0,87.0,86.0,85.0,82.0,84.0
22,85.0,80.0,79.0,86.0,91.0,86.0,88.0,83.0,84.0,84.0
23,88.0,82.0,78.0,86.0,90.0,84.0,86.0,85.0,83.0,85.0
24,91.0,81.0,79.0,86.0,91.0,87.0,85.0,85.0,83.0,85.0
25,84.0,83.0,79.0,86.0,91.0,87.0,85.0,85.0,84.0,86.0
26,91.0,82.0,78.0,86.0,91.0,86.0,84.0,86.0,82.0,86.0
27,91.0,84.0,79.0,86.0,89.0,87.0,86.0,86.0,82.0,85.0
28,89.0,83.0,77.0,86.0,88.0,84.0,84.0,86.0,84.0,87.0
29,86.0,84.0,76.0,87.0,91.0,88.0,85.0,86.0,82.0,84.0
30,90.0,84.0,78.0,87.0,88.0,88.0,85.0,85.0,83.0,85.0
31,91.0,84.0,78.0,86.0,90.0,88.0,85.0,83.0,82.0,85.0
32,84.0,83.0,78.0,87.0,88.0,88.0,83.0,86.0,83.0,85.0
33,88.0,84.0,78.0,87.0,89.0,87.0,84.0,86.0,84.0,84.0
34,90.0,83.0,74.0,86.0,88.0,86.0,85.0,85.0,84.0,84.0
35,85.0,85.0,78.0,87.0,89.0,87.0,84.0,86.0,84.0,84.0
36,90.0,85.0,77.0,86.0,88.0,87.0,84.0,85.0,83.0,85.0
37,88.0,83.0,74.0,86.0,88.0,87.0,85.0,85.0,82.0,84.0
38,87.0,85.0,78.0,86.0,86.0,88.0,84.0,86.0,83.0,85.0
39,89.0,84.0,78.0,86.0,87.0,85.0,84.0,86.0,83.0,85.0
40,86.0,81.0,74.0,87.0,87.0,87.0,87.0,85.0,83.0,82.0
41,90.0,85.0,80.0,86.0,89.0,87.0,84.0,87.0,83.0,85.0
42,88.0,84.0,75.0,86.0,87.0,87.0,83.0,88.0,82.0,83.0
43,89.0,85.0,76.0,86.0,87.0,87.0,86.0,86.0,83.0,82.0
44,87.0,86.0,77.0,85.0,88.0,87.0,83.0,85.0,85.0,83.0
45,88.0,83.0,78.0,86.0,86.0,85.0,87.0,86.0,82.0,81.0
46,87.0,87.0,74.0,84.0,89.0,88.0,84.0,86.0,82.0,82.0
47,88.0,81.0,78.0,87.0,86.0,88.0,86.0,86.0,83.0,83.0
48,88.0,84.0,76.0,84.0,86.0,86.0,85.0,85.0,83.0,82.0
49,88.0,87.0,76.0,85.0,86.0,87.0,87.0,87.0,84.0,82.0
50,88.0,81.0,76.0,84.0,87.0,87.0,85.0,87.0,84.0,83.0
51,88.0,87.0,76.0,84.0,87.0,87.0,88.0,87.0,83.0,83.0
52,88.0,81.0,75.0,84.0,86.0,86.0,87.0,86.0,84.0,83.0
53,89.0,82.0,75.0,84.0,85.0,88.0,85.0,86.0,83.0,84.0
54,90.0,86.0,77.0,84.0,85.0,86.0,88.0,86.0,84.0,81.0
55,87.0,80.0,76.0,84.0,87.0,86.0,86.0,86.0,84.0,83.0
56,90.0,85.0,76.0,84.0,85.0,87.0,87.0,86.0,83.0,81.0
57,87.0,86.0,75.0,84.0,86.0,86.0,86.0,85.0,85.0,81.0
58,88.0,81.0,75.0,86.0,86.0,86.0,88.0,85.0,83.0,83.0
59,89.0,85.0,76.0,84.0,86.0,86.0,86.0,86.0,85.0,82.0
60,88.0,84.0,76.0,83.0,84.0,86.0,86.0,86.0,83.0,81.0
61,89.0,85.0,75.0,84.0,85.0,87.0,85.0,85.0,83.0,82.0
62,87.0,85.0,77.0,85.0,84.0,86.0,87.0,86.0,86.0,83.0
63,88.0,85.0,76.0,83.0,85.0,87.0,86.0,86.0,86.0,83.0
64,87.0,85.0,76.0,84.0,85.0,86.0,86.0,84.0,85.0,82.0
65,88.0,85.0,75.0,83.0,86.0,86.0,85.0,85.0,85.0,82.0
66,88.0,85.0,77.0,84.0,84.0,86.0,86.0,84.0,85.0,82.0
67,88.0,85.0,75.0,85.0,84.0,85.0,87.0,85.0,84.0,83.0
68,87.0,85.0,77.0,83.0,86.0,85.0,85.0,85.0,84.0,81.0
69,88.0,85.0,76.0,84.0,85.0,86.0,84.0,84.0,85.0,83.0
70,89.0,85.0,76.0,82.0,85.0,86.0,84.0,83.0,84.0,82.0
71,86.0,83.0,75.0,84.0,85.0,86.0,85.0,86.0,86.0,80.0
72,89.0,85.0,76.0,81.0,84.0,87.0,85.0,85.0,85.0,82.0
73,88.0,82.0,75.0,84.0,86.0,86.0,85.0,86.0,87.0,81.0
74,88.0,86.0,77.0,82.0,84.0,86.0,82.0,86.0,85.0,83.0
75,87.0,83.0,75.0,84.0,86.0,86.0,85.0,84.0,84.0,81.0
76,87.0,85.0,76.0,81.0,84.0,86.0,83.0,85.0,85.0,82.0
77,86.0,85.0,77.0,86.0,86.0,87.0,85.0,86.0,83.0,80.0
78,87.0,84.0,76.0,81.0,85.0,86.0,80.0,85.0,86.0,81.0
79,88.0,85.0,78.0,86.0,86.0,86.0,85.0,86.0,83.0,82.0
80,86.0,85.0,75.0,81.0,85.0,86.0,79.0,84.0,86.0,83.0
81,87.0,85.0,78.0,84.0,85.0,86.0,85.0,85.0,84.0,82.0
82,86.0,84.0,74.0,81.0,85.0,86.0,82.0,82.0,86.0,82.0
83,86.0,84.0,75.0,82.0,85.0,86.0,85.0,86.0,85.0,81.0
84,87.0,85.0,75.0,83.0,85.0,85.0,78.0,82.0,84.0,81.0
85,89.0,84.0,75.0,81.0,85.0,87.0,84.0,83.0,86.0,81.0
86,86.0,84.0,77.0,84.0,85.0,86.0,78.0,84.0,85.0,81.0
87,87.0,85.0,75.0,82.0,85.0,86.0,83.0,86.0,86.0,82.0
88,88.0,84.0,77.0,83.0,85.0,85.0,79.0,82.0,85.0,81.0
89,87.0,85.0,78.0,83.0,85.0,86.0,83.0,85.0,84.0,81.0
90,88.0,84.0,78.0,82.0,87.0,86.0,77.0,82.0,85.0,82.0
91,86.0,84.0,76.0,83.0,84.0,86.0,81.0,85.0,84.0,81.0
92,88.0,85.0,76.0,82.0,88.0,85.0,78.0,83.0,86.0,83.0
93,88.0,85.0,78.0,82.0,83.0,85.0,80.0,83.0,86.0,81.0
94,89.0,83.0,75.0,83.0,88.0,85.0,79.0,84.0,86.0,83.0
95,89.0,85.0,77.0,83.0,83.0,85.0,83.0,82.0,86.0,81.0
96,87.0,83.0,78.0,82.0,86.0,85.0,79.0,84.0,85.0,80.0
97,88.0,84.0,75.0,82.0,83.0,85.0,82.0,83.0,86.0,83.0
98,88.0,85.0,77.0,82.0,87.0,86.0,81.0,81.0,86.0,82.0
99,86.0,85.0,77.0,83.0,83.0,84.0,83.0,83.0,87.0,84.0
