,0,1,2,3,4,5,6,7,8,9
0,14.0,14.0,12.0,13.0,18.0,11.0,11.0,10.0,12.0,13.0
1,18.0,16.0,23.0,17.0,12.0,15.0,18.0,12.0,16.0,21.0
2,16.0,14.0,15.0,19.0,13.0,14.0,15.0,15.0,15.0,17.0
3,17.0,16.0,12.0,24.0,12.0,12.0,16.0,16.0,18.0,19.0
4,21.0,18.0,20.0,22.0,20.0,17.0,15.0,17.0,21.0,23.0
5,23.0,23.0,23.0,16.0,21.0,18.0,18.0,18.0,21.0,23.0
6,20.0,23.0,23.0,22.0,18.0,18.0,23.0,17.0,21.0,24.0
7,18.0,22.0,23.0,22.0,20.0,26.0,20.0,16.0,24.0,24.0
8,20.0,27.0,26.0,22.0,26.0,26.0,23.0,16.0,29.0,22.0
9,19.0,26.0,23.0,22.0,25.0,23.0,24.0,24.0,27.0,28.0
10,21.0,26.0,24.0,23.0,26.0,22.0,23.0,21.0,26.0,30.0
11,18.0,30.0,29.0,27.0,20.0,22.0,24.0,24.0,26.0,29.0
12,19.0,28.0,26.0,25.0,22.0,26.0,28.0,29.0,25.0,30.0
13,24.0,28.0,26.0,25.0,22.0,25.0,32.0,29.0,25.0,30.0
14,26.0,28.0,28.0,28.0,24.0,26.0,31.0,28.0,28.0,36.0
15,25.0,31.0,27.0,31.0,23.0,25.0,36.0,31.0,29.0,34.0
16,26.0,28.0,29.0,29.0,24.0,27.0,35.0,33.0,29.0,33.0
17,27.0,33.0,32.0,29.0,27.0,29.0,39.0,33.0,29.0,36.0
18,30.0,33.0,27.0,31.0,27.0,26.0,35.0,31.0,31.0,37.0
19,27.0,33.0,32.0,31.0,25.0,27.0,33.0,32.0,32.0,41.0
20,30.0,31.0,33.0,31.0,27.0,27.0,39.0,34.0,32.0,39.0
21,32.0,36.0,34.0,32.0,27.0,29.0,36.0,36.0,34.0,40.0
22,28.0,33.0,36.0,30.0,26.0,29.0,33.0,33.0,33.0,37.0
23,34.0,33.0,34.0,35.0,32.0,27.0,34.0,35.0,33.0,37.0
24,29.0,35.0,36.0,31.0,29.0,27.0,37.0,36.0,36.0,36.0
