,0,1,2,3,4,5,6,7,8,9
0,16.0,14.0,9.0,16.0,12.0,12.0,9.0,14.0,15.0,14.0
1,17.0,12.0,16.0,15.0,20.0,14.0,16.0,16.0,10.0,9.0
2,21.0,14.0,15.0,16.0,17.0,15.0,16.0,15.0,15.0,12.0
3,22.0,13.0,16.0,15.0,19.0,17.0,17.0,13.0,17.0,13.0
4,23.0,16.0,13.0,21.0,15.0,16.0,23.0,16.0,21.0,13.0
5,28.0,17.0,16.0,20.0,25.0,24.0,21.0,19.0,20.0,13.0
6,24.0,15.0,26.0,18.0,27.0,25.0,21.0,23.0,23.0,14.0
7,33.0,20.0,24.0,21.0,23.0,23.0,23.0,23.0,25.0,15.0
8,30.0,22.0,30.0,22.0,22.0,25.0,21.0,22.0,22.0,18.0
9,27.0,22.0,34.0,20.0,25.0,24.0,20.0,22.0,24.0,18.0
10,29.0,19.0,33.0,23.0,26.0,23.0,21.0,23.0,24.0,18.0
11,32.0,22.0,33.0,23.0,26.0,21.0,24.0,25.0,25.0,20.0
12,28.0,27.0,34.0,21.0,24.0,20.0,27.0,24.0,24.0,21.0
13,29.0,26.0,33.0,26.0,29.0,21.0,25.0,26.0,25.0,21.0
14,34.0,26.0,37.0,25.0,28.0,25.0,29.0,26.0,28.0,22.0
15,30.0,29.0,34.0,30.0,26.0,28.0,29.0,30.0,27.0,28.0
16,30.0,29.0,37.0,28.0,26.0,29.0,30.0,27.0,27.0,25.0
17,29.0,36.0,35.0,26.0,28.0,27.0,32.0,26.0,32.0,28.0
18,32.0,36.0,35.0,24.0,29.0,30.0,29.0,30.0,32.0,28.0
19,31.0,35.0,37.0,26.0,29.0,33.0,30.0,26.0,31.0,28.0
20,30.0,36.0,36.0,29.0,31.0,32.0,31.0,29.0,32.0,29.0
21,32.0,37.0,38.0,32.0,31.0,33.0,33.0,30.0,32.0,30.0
22,31.0,35.0,36.0,28.0,31.0,34.0,33.0,30.0,38.0,27.0
23,31.0,36.0,38.0,34.0,31.0,35.0,31.0,31.0,36.0,29.0
24,30.0,40.0,35.0,32.0,31.0,37.0,31.0,34.0,34.0,28.0
25,30.0,39.0,37.0,32.0,29.0,34.0,35.0,30.0,36.0,30.0
26,32.0,37.0,38.0,34.0,32.0,38.0,33.0,31.0,37.0,30.0
27,34.0,39.0,36.0,34.0,32.0,41.0,32.0,31.0,35.0,31.0
28,35.0,39.0,37.0,32.0,34.0,36.0,35.0,35.0,39.0,30.0
29,33.0,37.0,41.0,37.0,33.0,37.0,37.0,30.0,36.0,31.0
30,38.0,39.0,40.0,36.0,35.0,38.0,36.0,34.0,37.0,31.0
31,34.0,40.0,41.0,36.0,37.0,37.0,34.0,33.0,40.0,34.0
32,36.0,39.0,38.0,36.0,36.0,40.0,39.0,34.0,38.0,31.0
33,39.0,41.0,40.0,33.0,34.0,40.0,38.0,35.0,40.0,30.0
34,38.0,41.0,40.0,35.0,35.0,37.0,40.0,40.0,42.0,33.0
35,38.0,41.0,39.0,36.0,33.0,40.0,42.0,34.0,40.0,31.0
36,37.0,41.0,39.0,36.0,34.0,41.0,39.0,38.0,38.0,34.0
37,40.0,42.0,42.0,38.0,33.0,38.0,39.0,37.0,40.0,31.0
38,39.0,42.0,42.0,36.0,33.0,40.0,39.0,40.0,41.0,34.0
39,40.0,40.0,43.0,38.0,35.0,43.0,37.0,38.0,40.0,37.0
40,41.0,41.0,42.0,40.0,37.0,37.0,40.0,39.0,40.0,35.0
41,39.0,43.0,42.0,37.0,34.0,40.0,37.0,39.0,40.0,36.0
42,41.0,43.0,41.0,37.0,35.0,44.0,38.0,39.0,41.0,41.0
43,40.0,41.0,39.0,39.0,37.0,40.0,39.0,41.0,43.0,36.0
44,36.0,40.0,42.0,39.0,35.0,41.0,38.0,38.0,42.0,38.0
45,41.0,43.0,41.0,41.0,35.0,42.0,39.0,38.0,45.0,39.0
46,40.0,44.0,45.0,40.0,37.0,41.0,39.0,38.0,42.0,39.0
47,39.0,44.0,40.0,40.0,39.0,42.0,40.0,39.0,42.0,36.0
48,41.0,42.0,45.0,41.0,40.0,43.0,39.0,38.0,43.0,39.0
49,40.0,43.0,45.0,39.0,39.0,45.0,39.0,40.0,42.0,38.0
50,39.0,43.0,43.0,40.0,39.0,43.0,44.0,40.0,42.0,41.0
51,41.0,41.0,44.0,40.0,40.0,40.0,41.0,38.0,43.0,41.0
52,41.0,44.0,44.0,40.0,40.0,43.0,42.0,40.0,43.0,37.0
53,42.0,44.0,42.0,40.0,43.0,41.0,41.0,40.0,43.0,41.0
54,42.0,44.0,45.0,40.0,36.0,39.0,41.0,40.0,44.0,40.0
55,42.0,43.0,42.0,42.0,41.0,40.0,39.0,41.0,40.0,38.0
56,44.0,42.0,43.0,41.0,41.0,43.0,42.0,40.0,44.0,42.0
57,44.0,45.0,45.0,39.0,39.0,41.0,41.0,42.0,42.0,41.0
58,42.0,44.0,46.0,43.0,40.0,43.0,40.0,39.0,42.0,42.0
59,44.0,43.0,46.0,41.0,41.0,44.0,42.0,40.0,43.0,43.0
60,44.0,45.0,45.0,43.0,40.0,42.0,40.0,39.0,43.0,41.0
61,44.0,42.0,46.0,41.0,42.0,42.0,42.0,40.0,44.0,42.0
62,45.0,44.0,41.0,40.0,39.0,45.0,41.0,40.0,44.0,41.0
63,44.0,43.0,45.0,43.0,39.0,40.0,41.0,40.0,45.0,43.0
64,47.0,43.0,46.0,39.0,43.0,46.0,43.0,41.0,46.0,41.0
65,45.0,44.0,41.0,43.0,42.0,42.0,41.0,43.0,46.0,40.0
66,46.0,43.0,46.0,42.0,42.0,43.0,42.0,42.0,43.0,40.0
67,47.0,43.0,43.0,43.0,40.0,46.0,42.0,42.0,43.0,40.0
68,40.0,45.0,48.0,44.0,41.0,46.0,41.0,44.0,42.0,40.0
69,47.0,43.0,47.0,43.0,44.0,43.0,42.0,43.0,44.0,44.0
70,48.0,43.0,46.0,44.0,40.0,44.0,41.0,40.0,44.0,44.0
71,45.0,45.0,48.0,43.0,39.0,44.0,40.0,44.0,42.0,41.0
72,46.0,44.0,46.0,42.0,41.0,45.0,41.0,42.0,45.0,42.0
73,47.0,43.0,48.0,45.0,43.0,44.0,41.0,40.0,42.0,42.0
74,43.0,46.0,46.0,41.0,44.0,42.0,41.0,41.0,43.0,41.0
75,44.0,45.0,47.0,43.0,44.0,47.0,43.0,39.0,46.0,42.0
76,47.0,44.0,46.0,43.0,44.0,42.0,40.0,43.0,43.0,41.0
77,43.0,44.0,44.0,42.0,45.0,42.0,43.0,39.0,43.0,41.0
78,46.0,44.0,48.0,47.0,45.0,47.0,41.0,43.0,44.0,40.0
79,48.0,43.0,47.0,44.0,45.0,43.0,40.0,44.0,44.0,40.0
80,46.0,45.0,45.0,43.0,44.0,42.0,41.0,43.0,44.0,41.0
81,48.0,41.0,46.0,45.0,45.0,43.0,42.0,44.0,44.0,42.0
82,46.0,45.0,47.0,41.0,43.0,41.0,41.0,44.0,44.0,41.0
83,46.0,45.0,46.0,44.0,44.0,44.0,41.0,42.0,44.0,46.0
84,47.0,41.0,46.0,43.0,44.0,44.0,40.0,44.0,45.0,43.0
85,47.0,44.0,45.0,44.0,43.0,44.0,41.0,41.0,44.0,43.0
86,49.0,46.0,47.0,44.0,45.0,44.0,40.0,43.0,45.0,44.0
87,48.0,46.0,45.0,43.0,43.0,44.0,40.0,43.0,45.0,43.0
88,48.0,45.0,47.0,45.0,43.0,42.0,41.0,43.0,44.0,43.0
89,51.0,45.0,49.0,44.0,41.0,49.0,40.0,42.0,44.0,44.0
90,48.0,45.0,44.0,43.0,44.0,45.0,41.0,43.0,43.0,41.0
91,50.0,44.0,44.0,44.0,43.0,44.0,41.0,43.0,45.0,43.0
92,49.0,44.0,47.0,46.0,42.0,44.0,42.0,43.0,45.0,42.0
93,48.0,45.0,47.0,46.0,46.0,44.0,41.0,41.0,44.0,42.0
94,48.0,46.0,48.0,46.0,44.0,43.0,39.0,43.0,44.0,41.0
95,49.0,45.0,47.0,46.0,48.0,45.0,41.0,43.0,46.0,42.0
96,47.0,45.0,48.0,44.0,47.0,43.0,40.0,42.0,45.0,44.0
97,47.0,44.0,48.0,45.0,46.0,42.0,40.0,43.0,45.0,43.0
98,48.0,45.0,48.0,45.0,47.0,45.0,43.0,42.0,45.0,43.0
99,47.0,44.0,47.0,45.0,45.0,44.0,42.0,43.0,45.0,41.0
100,49.0,44.0,47.0,47.0,45.0,44.0,40.0,42.0,44.0,42.0
101,49.0,46.0,47.0,46.0,46.0,44.0,42.0,41.0,45.0,42.0
102,48.0,45.0,46.0,45.0,43.0,43.0,41.0,41.0,45.0,44.0
103,48.0,46.0,49.0,46.0,45.0,46.0,41.0,44.0,43.0,43.0
104,47.0,45.0,48.0,46.0,45.0,45.0,41.0,42.0,44.0,41.0
105,45.0,47.0,45.0,44.0,43.0,44.0,39.0,41.0,45.0,45.0
106,46.0,46.0,47.0,46.0,42.0,49.0,41.0,44.0,44.0,43.0
107,49.0,46.0,46.0,45.0,45.0,44.0,40.0,45.0,45.0,43.0
108,48.0,47.0,45.0,48.0,45.0,45.0,41.0,43.0,44.0,43.0
109,48.0,46.0,47.0,44.0,45.0,46.0,42.0,44.0,45.0,43.0
110,49.0,46.0,48.0,47.0,46.0,43.0,42.0,45.0,46.0,40.0
111,49.0,45.0,46.0,47.0,42.0,45.0,43.0,45.0,45.0,45.0
112,50.0,45.0,48.0,45.0,45.0,45.0,42.0,48.0,47.0,43.0
113,50.0,44.0,48.0,46.0,44.0,44.0,41.0,45.0,47.0,45.0
114,50.0,44.0,45.0,47.0,45.0,45.0,42.0,45.0,45.0,47.0
115,51.0,46.0,48.0,45.0,47.0,48.0,42.0,46.0,47.0,44.0
116,47.0,45.0,46.0,47.0,44.0,46.0,43.0,44.0,46.0,40.0
117,47.0,44.0,47.0,44.0,45.0,46.0,41.0,45.0,48.0,45.0
