,0,1,2,3,4,5,6,7,8,9
0,14.0,11.0,12.0,12.0,10.0,15.0,8.0,14.0,12.0,13.0
1,12.0,15.0,18.0,13.0,14.0,9.0,14.0,17.0,16.0,15.0
2,10.0,14.0,13.0,15.0,11.0,11.0,17.0,16.0,16.0,12.0
3,19.0,22.0,13.0,14.0,18.0,15.0,17.0,20.0,18.0,15.0
4,18.0,20.0,16.0,15.0,22.0,17.0,16.0,23.0,21.0,15.0
5,17.0,23.0,24.0,18.0,19.0,16.0,19.0,23.0,18.0,18.0
6,18.0,22.0,25.0,21.0,24.0,15.0,23.0,28.0,21.0,22.0
7,19.0,24.0,25.0,21.0,26.0,23.0,26.0,28.0,25.0,22.0
8,20.0,24.0,25.0,22.0,26.0,25.0,25.0,30.0,26.0,20.0
9,24.0,24.0,27.0,19.0,26.0,25.0,27.0,26.0,29.0,24.0
10,25.0,24.0,25.0,20.0,28.0,25.0,27.0,31.0,28.0,24.0
11,27.0,24.0,28.0,23.0,26.0,28.0,29.0,33.0,27.0,27.0
12,25.0,26.0,29.0,22.0,29.0,26.0,28.0,35.0,26.0,29.0
13,31.0,23.0,28.0,24.0,27.0,27.0,29.0,30.0,28.0,30.0
14,32.0,28.0,31.0,23.0,28.0,27.0,31.0,35.0,28.0,31.0
15,27.0,27.0,32.0,21.0,29.0,30.0,32.0,32.0,28.0,32.0
16,27.0,26.0,34.0,20.0,30.0,28.0,29.0,36.0,29.0,32.0
17,29.0,28.0,33.0,23.0,31.0,31.0,30.0,34.0,24.0,34.0
18,34.0,29.0,32.0,21.0,33.0,32.0,30.0,33.0,26.0,33.0
19,30.0,29.0,34.0,25.0,32.0,30.0,31.0,36.0,28.0,34.0
20,35.0,30.0,30.0,22.0,30.0,32.0,30.0,34.0,30.0,34.0
21,33.0,29.0,33.0,23.0,33.0,29.0,35.0,34.0,29.0,34.0
22,34.0,29.0,36.0,25.0,35.0,31.0,35.0,33.0,31.0,34.0
23,29.0,28.0,35.0,25.0,34.0,34.0,34.0,36.0,31.0,32.0
24,34.0,30.0,37.0,26.0,34.0,31.0,33.0,36.0,32.0,34.0
25,32.0,33.0,34.0,29.0,36.0,31.0,36.0,33.0,30.0,34.0
26,33.0,31.0,40.0,25.0,34.0,36.0,36.0,36.0,32.0,34.0
27,32.0,31.0,40.0,27.0,34.0,34.0,38.0,38.0,37.0,35.0
28,33.0,35.0,37.0,29.0,36.0,36.0,38.0,37.0,30.0,33.0
29,30.0,31.0,41.0,28.0,35.0,37.0,38.0,42.0,35.0,36.0
30,34.0,33.0,40.0,32.0,35.0,40.0,37.0,37.0,36.0,40.0
31,35.0,35.0,43.0,29.0,37.0,40.0,42.0,41.0,36.0,34.0
32,31.0,34.0,40.0,34.0,38.0,41.0,40.0,39.0,34.0,39.0
33,34.0,33.0,42.0,32.0,38.0,42.0,42.0,40.0,36.0,39.0
34,35.0,39.0,39.0,32.0,40.0,39.0,39.0,42.0,35.0,39.0
35,35.0,36.0,42.0,30.0,35.0,42.0,42.0,39.0,36.0,39.0
36,36.0,36.0,43.0,34.0,35.0,42.0,39.0,41.0,34.0,40.0
37,34.0,37.0,44.0,32.0,37.0,43.0,39.0,42.0,35.0,38.0
38,35.0,37.0,42.0,29.0,37.0,43.0,42.0,43.0,38.0,40.0
39,35.0,36.0,41.0,34.0,38.0,43.0,38.0,40.0,33.0,41.0
40,34.0,39.0,41.0,30.0,37.0,44.0,40.0,43.0,38.0,41.0
41,33.0,37.0,43.0,34.0,38.0,41.0,40.0,45.0,39.0,40.0
42,34.0,33.0,45.0,33.0,37.0,43.0,41.0,42.0,39.0,41.0
43,35.0,38.0,44.0,33.0,38.0,41.0,42.0,46.0,38.0,41.0
44,34.0,36.0,43.0,34.0,39.0,43.0,43.0,45.0,37.0,40.0
45,35.0,37.0,43.0,35.0,38.0,44.0,42.0,42.0,40.0,41.0
46,36.0,37.0,44.0,34.0,39.0,44.0,47.0,43.0,38.0,40.0
47,33.0,35.0,44.0,31.0,39.0,40.0,45.0,42.0,40.0,41.0
48,36.0,39.0,46.0,37.0,39.0,40.0,46.0,46.0,41.0,41.0
49,36.0,38.0,45.0,32.0,38.0,41.0,46.0,44.0,40.0,43.0
50,35.0,40.0,45.0,38.0,42.0,42.0,43.0,44.0,39.0,42.0
51,37.0,41.0,46.0,34.0,44.0,43.0,46.0,46.0,39.0,41.0
52,35.0,40.0,44.0,31.0,43.0,43.0,44.0,43.0,40.0,41.0
53,36.0,39.0,45.0,37.0,44.0,44.0,46.0,45.0,44.0,41.0
54,37.0,38.0,48.0,35.0,43.0,42.0,47.0,44.0,39.0,42.0
55,36.0,39.0,46.0,34.0,41.0,44.0,49.0,44.0,42.0,42.0
56,38.0,38.0,48.0,39.0,41.0,41.0,46.0,47.0,40.0,40.0
57,36.0,37.0,46.0,35.0,44.0,42.0,47.0,48.0,41.0,42.0
58,36.0,37.0,47.0,36.0,44.0,41.0,47.0,45.0,44.0,41.0
59,36.0,38.0,47.0,37.0,42.0,43.0,44.0,44.0,40.0,41.0
60,36.0,38.0,45.0,39.0,43.0,41.0,46.0,46.0,38.0,41.0
61,37.0,38.0,47.0,38.0,43.0,44.0,48.0,46.0,41.0,42.0
62,37.0,36.0,49.0,37.0,46.0,41.0,44.0,44.0,40.0,42.0
63,36.0,39.0,49.0,38.0,44.0,41.0,47.0,44.0,43.0,40.0
64,39.0,37.0,46.0,40.0,42.0,42.0,45.0,43.0,41.0,41.0
65,38.0,38.0,48.0,39.0,47.0,43.0,47.0,44.0,41.0,40.0
66,37.0,38.0,48.0,40.0,45.0,41.0,47.0,46.0,43.0,40.0
67,38.0,36.0,50.0,39.0,47.0,43.0,46.0,43.0,43.0,43.0
68,35.0,36.0,47.0,39.0,45.0,41.0,47.0,46.0,41.0,42.0
69,38.0,35.0,49.0,39.0,48.0,46.0,46.0,46.0,42.0,42.0
70,36.0,36.0,48.0,38.0,48.0,42.0,48.0,44.0,45.0,43.0
71,41.0,37.0,45.0,42.0,48.0,41.0,47.0,47.0,41.0,43.0
72,39.0,38.0,49.0,40.0,49.0,44.0,48.0,45.0,43.0,42.0
73,41.0,36.0,47.0,40.0,48.0,43.0,48.0,45.0,43.0,42.0
74,39.0,38.0,47.0,43.0,48.0,42.0,47.0,48.0,42.0,42.0
75,36.0,36.0,49.0,38.0,46.0,43.0,48.0,48.0,45.0,43.0
76,40.0,37.0,47.0,40.0,46.0,46.0,47.0,48.0,44.0,42.0
77,39.0,37.0,47.0,41.0,45.0,44.0,48.0,47.0,44.0,42.0
78,39.0,39.0,49.0,40.0,48.0,44.0,48.0,48.0,44.0,44.0
79,41.0,39.0,45.0,42.0,45.0,45.0,48.0,49.0,40.0,42.0
80,38.0,38.0,47.0,41.0,47.0,43.0,49.0,49.0,43.0,44.0
81,39.0,36.0,49.0,41.0,47.0,43.0,48.0,47.0,43.0,42.0
82,40.0,40.0,45.0,40.0,46.0,47.0,48.0,45.0,45.0,43.0
83,40.0,38.0,45.0,40.0,48.0,42.0,48.0,47.0,42.0,43.0
84,39.0,36.0,49.0,41.0,48.0,39.0,46.0,44.0,42.0,40.0
