,0,1,2,3,4,5,6,7,8,9
0,15.0,10.0,9.0,16.0,7.0,13.0,11.0,9.0,19.0,15.0
1,11.0,11.0,9.0,15.0,15.0,22.0,15.0,15.0,17.0,19.0
2,18.0,13.0,12.0,18.0,9.0,17.0,23.0,13.0,17.0,17.0
3,9.0,17.0,11.0,20.0,17.0,19.0,18.0,14.0,20.0,23.0
4,18.0,16.0,13.0,22.0,17.0,16.0,21.0,13.0,25.0,19.0
5,28.0,16.0,11.0,20.0,21.0,20.0,20.0,18.0,28.0,23.0
6,28.0,16.0,8.0,19.0,22.0,23.0,20.0,21.0,23.0,29.0
7,25.0,15.0,12.0,22.0,23.0,25.0,24.0,20.0,29.0,27.0
8,32.0,16.0,15.0,25.0,22.0,20.0,24.0,18.0,34.0,27.0
9,31.0,17.0,17.0,28.0,23.0,20.0,29.0,19.0,31.0,31.0
10,33.0,17.0,20.0,30.0,23.0,23.0,27.0,20.0,31.0,27.0
11,33.0,19.0,25.0,27.0,23.0,23.0,25.0,23.0,33.0,32.0
12,31.0,23.0,23.0,31.0,25.0,24.0,29.0,23.0,33.0,31.0
13,34.0,21.0,20.0,31.0,26.0,21.0,32.0,26.0,34.0,33.0
14,34.0,23.0,21.0,33.0,27.0,22.0,30.0,23.0,34.0,38.0
15,37.0,26.0,25.0,29.0,27.0,22.0,30.0,23.0,31.0,34.0
16,37.0,26.0,23.0,34.0,30.0,22.0,31.0,24.0,29.0,37.0
17,38.0,24.0,21.0,32.0,28.0,24.0,31.0,26.0,31.0,38.0
18,35.0,28.0,23.0,32.0,31.0,23.0,31.0,27.0,38.0,36.0
19,39.0,27.0,28.0,32.0,28.0,23.0,30.0,29.0,34.0,38.0
20,39.0,26.0,28.0,30.0,29.0,27.0,28.0,31.0,33.0,35.0
21,39.0,27.0,25.0,36.0,29.0,22.0,28.0,33.0,37.0,37.0
22,38.0,27.0,29.0,34.0,30.0,23.0,32.0,30.0,37.0,43.0
23,38.0,29.0,25.0,36.0,29.0,24.0,33.0,31.0,40.0,35.0
24,41.0,29.0,31.0,36.0,30.0,21.0,34.0,29.0,39.0,36.0
25,37.0,30.0,30.0,33.0,29.0,27.0,37.0,31.0,36.0,38.0
26,36.0,31.0,29.0,37.0,29.0,26.0,33.0,31.0,40.0,39.0
27,40.0,31.0,30.0,35.0,33.0,24.0,36.0,34.0,40.0,35.0
28,36.0,31.0,29.0,34.0,32.0,25.0,34.0,32.0,38.0,40.0
29,39.0,27.0,32.0,37.0,32.0,26.0,39.0,31.0,39.0,43.0
30,40.0,28.0,30.0,34.0,35.0,30.0,38.0,33.0,38.0,40.0
31,36.0,31.0,33.0,35.0,34.0,29.0,36.0,32.0,40.0,42.0
32,38.0,27.0,34.0,35.0,30.0,30.0,39.0,37.0,40.0,45.0
33,41.0,31.0,34.0,35.0,34.0,33.0,42.0,37.0,41.0,44.0
34,40.0,30.0,34.0,35.0,31.0,30.0,38.0,33.0,43.0,43.0
35,44.0,25.0,32.0,36.0,34.0,30.0,39.0,35.0,40.0,44.0
36,41.0,32.0,37.0,36.0,32.0,32.0,39.0,38.0,42.0,41.0
37,43.0,30.0,32.0,37.0,34.0,29.0,40.0,33.0,45.0,45.0
38,44.0,28.0,37.0,36.0,34.0,33.0,39.0,37.0,42.0,46.0
39,37.0,30.0,36.0,40.0,36.0,34.0,41.0,40.0,42.0,42.0
40,44.0,31.0,36.0,35.0,34.0,33.0,41.0,38.0,43.0,43.0
41,42.0,32.0,35.0,39.0,36.0,31.0,41.0,38.0,45.0,41.0
42,42.0,35.0,36.0,35.0,37.0,32.0,40.0,38.0,44.0,48.0
43,40.0,36.0,36.0,37.0,36.0,35.0,41.0,40.0,41.0,43.0
44,42.0,38.0,37.0,38.0,40.0,34.0,44.0,37.0,45.0,48.0
45,44.0,38.0,38.0,34.0,41.0,33.0,40.0,37.0,44.0,48.0
46,45.0,37.0,39.0,36.0,37.0,34.0,41.0,40.0,44.0,42.0
47,42.0,37.0,37.0,37.0,39.0,35.0,42.0,38.0,46.0,46.0
48,43.0,35.0,36.0,39.0,44.0,34.0,42.0,40.0,46.0,50.0
49,45.0,40.0,37.0,37.0,38.0,35.0,43.0,38.0,45.0,49.0
50,41.0,39.0,38.0,41.0,41.0,35.0,42.0,38.0,45.0,49.0
51,45.0,39.0,38.0,41.0,41.0,36.0,41.0,41.0,45.0,47.0
