,0,1,2,3,4,5,6,7,8,9
0,7.0,12.0,11.0,15.0,8.0,14.0,8.0,12.0,9.0,11.0
1,17.0,14.0,14.0,16.0,18.0,22.0,13.0,16.0,11.0,19.0
2,15.0,19.0,17.0,20.0,17.0,20.0,14.0,16.0,15.0,12.0
3,20.0,16.0,21.0,19.0,16.0,17.0,18.0,14.0,16.0,18.0
4,18.0,17.0,20.0,19.0,20.0,15.0,18.0,14.0,16.0,13.0
5,16.0,20.0,19.0,21.0,22.0,24.0,17.0,19.0,15.0,25.0
6,22.0,21.0,21.0,20.0,24.0,20.0,22.0,18.0,19.0,25.0
7,22.0,21.0,28.0,15.0,21.0,21.0,22.0,16.0,20.0,24.0
8,28.0,25.0,26.0,21.0,27.0,22.0,21.0,17.0,20.0,23.0
9,27.0,27.0,29.0,29.0,24.0,21.0,22.0,24.0,22.0,28.0
10,28.0,22.0,27.0,27.0,26.0,20.0,19.0,27.0,24.0,30.0
11,27.0,26.0,26.0,27.0,28.0,23.0,21.0,28.0,23.0,31.0
12,33.0,27.0,32.0,29.0,28.0,24.0,25.0,29.0,22.0,30.0
13,37.0,29.0,30.0,30.0,30.0,24.0,24.0,27.0,21.0,29.0
14,33.0,29.0,29.0,29.0,27.0,24.0,22.0,30.0,22.0,28.0
15,32.0,31.0,33.0,30.0,27.0,24.0,25.0,28.0,27.0,32.0
16,33.0,30.0,33.0,31.0,31.0,25.0,23.0,29.0,26.0,33.0
17,33.0,33.0,34.0,25.0,31.0,25.0,24.0,31.0,30.0,33.0
18,34.0,33.0,35.0,35.0,28.0,25.0,27.0,31.0,31.0,32.0
19,36.0,30.0,35.0,30.0,30.0,25.0,25.0,30.0,30.0,35.0
20,39.0,32.0,34.0,31.0,33.0,28.0,26.0,29.0,32.0,32.0
21,37.0,32.0,36.0,30.0,33.0,26.0,26.0,30.0,30.0,34.0
22,35.0,33.0,34.0,32.0,33.0,27.0,30.0,30.0,35.0,35.0
23,43.0,37.0,36.0,29.0,33.0,28.0,26.0,30.0,32.0,38.0
24,39.0,35.0,37.0,28.0,32.0,29.0,31.0,29.0,34.0,40.0
25,42.0,37.0,36.0,33.0,33.0,28.0,31.0,33.0,34.0,36.0
