,0,1,2,3,4,5,6,7,8,9
0,8.0,14.0,12.0,17.0,14.0,12.0,15.0,13.0,14.0,11.0
1,14.0,17.0,12.0,15.0,14.0,13.0,18.0,10.0,20.0,11.0
2,15.0,10.0,18.0,19.0,16.0,13.0,17.0,12.0,14.0,14.0
3,17.0,16.0,20.0,16.0,18.0,15.0,18.0,16.0,15.0,16.0
4,19.0,18.0,19.0,16.0,18.0,18.0,21.0,16.0,20.0,14.0
5,20.0,24.0,15.0,19.0,18.0,22.0,23.0,21.0,23.0,15.0
6,16.0,22.0,15.0,22.0,22.0,21.0,19.0,21.0,22.0,15.0
7,17.0,24.0,16.0,27.0,21.0,18.0,22.0,26.0,24.0,18.0
8,23.0,24.0,16.0,25.0,23.0,19.0,23.0,26.0,26.0,23.0
9,23.0,22.0,16.0,28.0,27.0,20.0,27.0,27.0,26.0,27.0
10,24.0,24.0,17.0,28.0,28.0,20.0,29.0,29.0,28.0,27.0
11,26.0,26.0,15.0,27.0,30.0,25.0,28.0,29.0,27.0,26.0
12,26.0,30.0,18.0,28.0,30.0,25.0,28.0,29.0,29.0,27.0
13,26.0,28.0,17.0,30.0,29.0,28.0,27.0,28.0,27.0,25.0
14,23.0,28.0,19.0,32.0,28.0,27.0,27.0,27.0,28.0,29.0
15,23.0,30.0,23.0,30.0,30.0,29.0,28.0,32.0,29.0,29.0
16,25.0,33.0,21.0,30.0,29.0,26.0,26.0,32.0,34.0,29.0
17,25.0,32.0,24.0,33.0,32.0,29.0,31.0,31.0,28.0,31.0
18,28.0,32.0,22.0,34.0,29.0,30.0,25.0,31.0,29.0,30.0
19,28.0,32.0,21.0,33.0,29.0,30.0,28.0,30.0,35.0,27.0
20,28.0,35.0,28.0,34.0,35.0,35.0,29.0,31.0,34.0,30.0
21,29.0,33.0,27.0,34.0,35.0,33.0,32.0,32.0,32.0,30.0
22,28.0,32.0,23.0,37.0,34.0,32.0,28.0,32.0,33.0,32.0
23,33.0,34.0,28.0,36.0,36.0,32.0,32.0,33.0,36.0,31.0
24,29.0,35.0,31.0,36.0,36.0,32.0,32.0,32.0,37.0,31.0
25,29.0,36.0,27.0,35.0,39.0,35.0,29.0,33.0,38.0,32.0
26,33.0,38.0,29.0,34.0,38.0,36.0,35.0,34.0,39.0,31.0
27,34.0,37.0,30.0,35.0,40.0,34.0,32.0,33.0,40.0,31.0
28,35.0,42.0,30.0,33.0,40.0,33.0,29.0,32.0,39.0,33.0
29,36.0,42.0,31.0,35.0,39.0,37.0,33.0,33.0,40.0,32.0
30,36.0,40.0,32.0,35.0,42.0,40.0,32.0,36.0,38.0,35.0
31,36.0,42.0,33.0,35.0,40.0,40.0,34.0,34.0,41.0,33.0
32,35.0,41.0,36.0,34.0,42.0,35.0,38.0,34.0,41.0,33.0
33,36.0,43.0,33.0,36.0,41.0,38.0,31.0,35.0,42.0,38.0
34,37.0,45.0,35.0,38.0,43.0,38.0,39.0,34.0,42.0,36.0
35,36.0,44.0,34.0,35.0,43.0,36.0,36.0,33.0,42.0,35.0
36,37.0,43.0,33.0,38.0,45.0,40.0,37.0,37.0,41.0,35.0
37,34.0,45.0,34.0,38.0,45.0,40.0,37.0,32.0,42.0,34.0
38,39.0,44.0,32.0,34.0,45.0,40.0,37.0,37.0,43.0,37.0
39,35.0,46.0,33.0,36.0,45.0,42.0,35.0,38.0,44.0,38.0
40,37.0,45.0,33.0,38.0,45.0,39.0,35.0,35.0,42.0,40.0
41,37.0,44.0,35.0,36.0,46.0,38.0,38.0,36.0,43.0,39.0
42,37.0,44.0,34.0,37.0,44.0,41.0,35.0,33.0,43.0,40.0
43,41.0,45.0,35.0,36.0,42.0,42.0,37.0,34.0,45.0,39.0
44,39.0,44.0,37.0,36.0,43.0,43.0,38.0,35.0,43.0,43.0
45,40.0,47.0,35.0,36.0,44.0,43.0,37.0,34.0,44.0,37.0
46,39.0,44.0,37.0,36.0,44.0,42.0,39.0,37.0,45.0,41.0
47,36.0,47.0,37.0,38.0,43.0,40.0,37.0,36.0,46.0,42.0
48,36.0,47.0,35.0,37.0,44.0,44.0,38.0,35.0,43.0,40.0
49,36.0,46.0,38.0,38.0,43.0,42.0,37.0,38.0,43.0,41.0
50,39.0,47.0,39.0,39.0,43.0,44.0,39.0,39.0,45.0,44.0
51,40.0,48.0,35.0,39.0,42.0,43.0,40.0,39.0,44.0,41.0
52,41.0,48.0,37.0,38.0,42.0,42.0,40.0,41.0,46.0,43.0
53,39.0,45.0,39.0,38.0,44.0,43.0,40.0,41.0,47.0,41.0
54,38.0,48.0,36.0,38.0,41.0,42.0,39.0,38.0,47.0,41.0
55,39.0,50.0,36.0,37.0,43.0,43.0,39.0,39.0,46.0,41.0
56,36.0,47.0,39.0,38.0,40.0,45.0,39.0,37.0,47.0,40.0
57,37.0,47.0,37.0,37.0,41.0,44.0,41.0,40.0,46.0,42.0
58,35.0,46.0,40.0,37.0,43.0,45.0,42.0,38.0,46.0,40.0
59,37.0,49.0,39.0,37.0,43.0,45.0,40.0,42.0,47.0,43.0
60,38.0,48.0,40.0,37.0,41.0,44.0,42.0,41.0,45.0,42.0
61,39.0,49.0,40.0,38.0,42.0,45.0,42.0,39.0,47.0,39.0
62,38.0,48.0,42.0,38.0,44.0,44.0,39.0,41.0,45.0,43.0
63,42.0,45.0,41.0,38.0,42.0,45.0,41.0,42.0,45.0,42.0
64,40.0,49.0,40.0,38.0,42.0,45.0,40.0,42.0,45.0,44.0
65,38.0,48.0,39.0,37.0,41.0,45.0,41.0,39.0,45.0,42.0
66,40.0,47.0,36.0,38.0,41.0,42.0,41.0,41.0,47.0,43.0
67,40.0,50.0,39.0,38.0,42.0,44.0,39.0,42.0,47.0,42.0
68,41.0,48.0,38.0,39.0,43.0,43.0,44.0,41.0,47.0,44.0
69,39.0,50.0,39.0,39.0,45.0,43.0,39.0,40.0,47.0,44.0
70,41.0,47.0,41.0,37.0,44.0,44.0,40.0,41.0,47.0,42.0
71,41.0,51.0,39.0,40.0,43.0,47.0,39.0,41.0,48.0,44.0
72,41.0,49.0,38.0,39.0,43.0,41.0,39.0,39.0,48.0,43.0
73,41.0,48.0,39.0,40.0,42.0,46.0,43.0,41.0,48.0,41.0
74,41.0,50.0,40.0,40.0,43.0,48.0,41.0,42.0,44.0,44.0
75,42.0,46.0,39.0,38.0,43.0,45.0,42.0,40.0,49.0,43.0
76,40.0,49.0,40.0,39.0,43.0,45.0,42.0,40.0,46.0,43.0
77,42.0,46.0,39.0,39.0,41.0,45.0,43.0,40.0,46.0,45.0
78,43.0,50.0,41.0,38.0,42.0,45.0,42.0,40.0,48.0,43.0
79,42.0,48.0,40.0,38.0,42.0,43.0,45.0,40.0,49.0,43.0
80,42.0,49.0,41.0,39.0,40.0,47.0,44.0,39.0,46.0,45.0
81,42.0,50.0,40.0,37.0,42.0,45.0,42.0,42.0,45.0,42.0
82,43.0,49.0,40.0,38.0,41.0,46.0,42.0,39.0,46.0,45.0
83,41.0,50.0,39.0,39.0,42.0,45.0,42.0,44.0,45.0,46.0
84,42.0,50.0,40.0,38.0,42.0,46.0,43.0,43.0,49.0,42.0
85,43.0,47.0,40.0,37.0,44.0,48.0,42.0,42.0,47.0,46.0
86,42.0,49.0,39.0,39.0,44.0,46.0,44.0,43.0,46.0,45.0
87,43.0,51.0,40.0,38.0,43.0,46.0,44.0,44.0,47.0,44.0
88,45.0,48.0,40.0,39.0,43.0,46.0,41.0,42.0,47.0,46.0
89,44.0,48.0,39.0,39.0,41.0,44.0,42.0,43.0,47.0,45.0
90,41.0,50.0,40.0,39.0,41.0,43.0,42.0,40.0,46.0,43.0
91,46.0,46.0,40.0,38.0,44.0,45.0,44.0,43.0,49.0,46.0
92,45.0,49.0,39.0,38.0,42.0,45.0,44.0,42.0,50.0,43.0
93,42.0,50.0,40.0,39.0,41.0,45.0,41.0,40.0,50.0,44.0
94,47.0,47.0,40.0,39.0,43.0,45.0,42.0,41.0,48.0,44.0
95,47.0,53.0,39.0,38.0,43.0,43.0,42.0,45.0,49.0,44.0
96,44.0,48.0,41.0,39.0,44.0,45.0,43.0,44.0,48.0,41.0
97,42.0,51.0,40.0,38.0,43.0,44.0,42.0,43.0,51.0,46.0
98,45.0,51.0,40.0,38.0,42.0,41.0,44.0,44.0,49.0,45.0
99,42.0,52.0,42.0,38.0,43.0,44.0,44.0,45.0,49.0,45.0
100,45.0,49.0,40.0,39.0,45.0,46.0,43.0,42.0,48.0,46.0
101,45.0,50.0,41.0,39.0,44.0,42.0,43.0,44.0,48.0,45.0
102,43.0,51.0,41.0,38.0,43.0,46.0,43.0,46.0,47.0,43.0
103,46.0,51.0,40.0,39.0,43.0,48.0,43.0,43.0,49.0,46.0
104,46.0,52.0,41.0,39.0,43.0,45.0,43.0,42.0,48.0,47.0
105,44.0,52.0,41.0,38.0,43.0,46.0,43.0,44.0,48.0,41.0
106,45.0,51.0,40.0,39.0,42.0,46.0,43.0,42.0,49.0,46.0
107,46.0,51.0,41.0,38.0,45.0,46.0,42.0,44.0,46.0,46.0
108,47.0,50.0,41.0,38.0,43.0,44.0,43.0,43.0,46.0,44.0
109,45.0,49.0,41.0,39.0,42.0,45.0,43.0,43.0,48.0,46.0
110,42.0,51.0,39.0,38.0,43.0,45.0,42.0,45.0,47.0,46.0
111,48.0,51.0,41.0,38.0,44.0,45.0,42.0,41.0,49.0,44.0
