,0,1,2,3,4,5,6,7,8,9
0,10.0,12.0,10.0,12.0,14.0,13.0,9.0,12.0,9.0,17.0
1,14.0,17.0,9.0,16.0,12.0,13.0,12.0,14.0,10.0,13.0
2,15.0,14.0,19.0,11.0,14.0,11.0,9.0,16.0,16.0,16.0
3,12.0,19.0,18.0,15.0,12.0,18.0,14.0,13.0,13.0,18.0
4,14.0,22.0,16.0,24.0,21.0,20.0,11.0,19.0,17.0,16.0
5,13.0,19.0,18.0,28.0,15.0,24.0,13.0,24.0,17.0,22.0
6,18.0,22.0,19.0,25.0,19.0,19.0,17.0,24.0,18.0,19.0
7,17.0,25.0,22.0,29.0,19.0,22.0,15.0,21.0,16.0,16.0
8,17.0,24.0,25.0,29.0,19.0,22.0,20.0,22.0,18.0,18.0
9,18.0,29.0,26.0,30.0,22.0,20.0,23.0,26.0,17.0,22.0
10,20.0,25.0,26.0,34.0,26.0,25.0,21.0,27.0,17.0,24.0
11,21.0,28.0,26.0,35.0,23.0,24.0,24.0,26.0,17.0,24.0
12,21.0,29.0,28.0,30.0,30.0,21.0,24.0,25.0,17.0,24.0
13,21.0,27.0,28.0,34.0,29.0,29.0,24.0,27.0,18.0,25.0
14,22.0,28.0,27.0,33.0,28.0,27.0,24.0,30.0,19.0,25.0
15,26.0,28.0,29.0,33.0,26.0,28.0,23.0,27.0,21.0,29.0
16,24.0,26.0,28.0,29.0,30.0,28.0,27.0,27.0,19.0,30.0
17,26.0,31.0,31.0,33.0,30.0,28.0,28.0,30.0,21.0,29.0
18,25.0,28.0,31.0,32.0,30.0,28.0,28.0,29.0,23.0,28.0
19,26.0,26.0,32.0,32.0,28.0,31.0,29.0,31.0,23.0,28.0
20,29.0,33.0,33.0,34.0,30.0,29.0,28.0,33.0,24.0,31.0
21,29.0,26.0,31.0,34.0,32.0,29.0,28.0,33.0,22.0,30.0
22,28.0,30.0,33.0,36.0,30.0,29.0,30.0,36.0,22.0,32.0
23,31.0,33.0,36.0,36.0,33.0,30.0,30.0,36.0,23.0,30.0
24,28.0,27.0,33.0,39.0,35.0,32.0,29.0,35.0,25.0,31.0
25,26.0,35.0,31.0,40.0,35.0,32.0,31.0,39.0,26.0,31.0
26,31.0,33.0,37.0,39.0,36.0,32.0,34.0,36.0,28.0,34.0
27,31.0,31.0,35.0,35.0,37.0,29.0,31.0,34.0,27.0,34.0
28,29.0,32.0,37.0,41.0,36.0,30.0,33.0,36.0,28.0,33.0
29,32.0,36.0,38.0,41.0,38.0,34.0,34.0,36.0,28.0,33.0
30,33.0,36.0,35.0,39.0,36.0,32.0,34.0,37.0,30.0,34.0
31,35.0,37.0,39.0,41.0,40.0,32.0,31.0,39.0,31.0,35.0
32,33.0,37.0,39.0,38.0,37.0,35.0,34.0,38.0,29.0,35.0
33,38.0,36.0,37.0,42.0,38.0,34.0,33.0,38.0,33.0,36.0
34,32.0,34.0,39.0,44.0,41.0,34.0,32.0,38.0,33.0,36.0
35,34.0,38.0,38.0,40.0,43.0,38.0,33.0,38.0,30.0,35.0
36,34.0,37.0,37.0,42.0,38.0,36.0,36.0,39.0,30.0,36.0
37,33.0,39.0,39.0,40.0,37.0,35.0,37.0,38.0,34.0,38.0
38,36.0,38.0,40.0,41.0,42.0,38.0,35.0,39.0,34.0,35.0
39,38.0,36.0,39.0,44.0,40.0,38.0,38.0,37.0,31.0,37.0
40,35.0,37.0,39.0,44.0,37.0,38.0,35.0,40.0,36.0,37.0
41,36.0,40.0,42.0,45.0,40.0,39.0,35.0,39.0,35.0,35.0
42,37.0,39.0,38.0,43.0,40.0,38.0,39.0,39.0,34.0,36.0
43,34.0,37.0,44.0,43.0,39.0,40.0,42.0,37.0,37.0,38.0
44,35.0,38.0,42.0,43.0,42.0,39.0,37.0,40.0,36.0,35.0
45,41.0,40.0,40.0,43.0,41.0,38.0,35.0,37.0,36.0,38.0
46,40.0,40.0,41.0,44.0,43.0,37.0,37.0,38.0,37.0,37.0
47,36.0,36.0,42.0,45.0,43.0,40.0,40.0,37.0,37.0,39.0
48,40.0,38.0,42.0,43.0,43.0,35.0,37.0,38.0,36.0,37.0
49,40.0,42.0,45.0,45.0,45.0,38.0,38.0,39.0,34.0,39.0
50,42.0,42.0,41.0,43.0,44.0,40.0,41.0,38.0,34.0,39.0
51,40.0,42.0,43.0,47.0,43.0,38.0,43.0,39.0,34.0,39.0
52,41.0,42.0,41.0,44.0,45.0,40.0,38.0,39.0,36.0,38.0
53,45.0,39.0,44.0,44.0,42.0,38.0,41.0,40.0,35.0,40.0
54,40.0,41.0,46.0,45.0,43.0,38.0,41.0,39.0,35.0,39.0
55,40.0,42.0,43.0,43.0,44.0,39.0,42.0,40.0,36.0,40.0
56,40.0,41.0,44.0,42.0,40.0,38.0,41.0,42.0,38.0,39.0
57,41.0,43.0,44.0,44.0,42.0,38.0,40.0,41.0,39.0,42.0
58,43.0,43.0,44.0,44.0,43.0,38.0,40.0,40.0,36.0,42.0
59,43.0,42.0,45.0,44.0,42.0,40.0,41.0,41.0,37.0,41.0
60,43.0,43.0,44.0,46.0,44.0,41.0,39.0,40.0,40.0,41.0
61,44.0,42.0,45.0,45.0,43.0,39.0,44.0,37.0,40.0,41.0
62,38.0,42.0,45.0,44.0,44.0,37.0,42.0,39.0,41.0,40.0
63,42.0,42.0,45.0,45.0,45.0,39.0,43.0,40.0,39.0,42.0
64,43.0,42.0,46.0,47.0,43.0,39.0,44.0,38.0,39.0,42.0
65,40.0,43.0,45.0,43.0,45.0,39.0,43.0,40.0,37.0,41.0
66,43.0,42.0,45.0,44.0,43.0,40.0,41.0,39.0,37.0,43.0
67,44.0,43.0,47.0,46.0,42.0,40.0,48.0,39.0,37.0,42.0
68,44.0,43.0,47.0,44.0,45.0,39.0,41.0,41.0,38.0,42.0
69,42.0,41.0,46.0,46.0,46.0,41.0,40.0,37.0,39.0,42.0
70,43.0,43.0,45.0,46.0,45.0,39.0,47.0,39.0,36.0,41.0
71,45.0,42.0,45.0,45.0,43.0,41.0,40.0,41.0,38.0,44.0
72,43.0,41.0,46.0,44.0,43.0,42.0,47.0,38.0,38.0,41.0
73,42.0,43.0,46.0,44.0,43.0,39.0,44.0,43.0,38.0,41.0
74,44.0,43.0,46.0,45.0,43.0,39.0,42.0,41.0,39.0,43.0
75,41.0,42.0,47.0,44.0,45.0,42.0,46.0,43.0,37.0,42.0
76,41.0,44.0,46.0,45.0,44.0,42.0,44.0,42.0,41.0,42.0
77,44.0,43.0,47.0,46.0,43.0,41.0,41.0,43.0,37.0,43.0
78,43.0,43.0,46.0,45.0,44.0,43.0,44.0,42.0,37.0,42.0
79,41.0,45.0,46.0,44.0,42.0,41.0,42.0,42.0,40.0,43.0
80,43.0,44.0,46.0,45.0,44.0,41.0,41.0,42.0,38.0,43.0
81,42.0,42.0,48.0,45.0,46.0,42.0,44.0,42.0,37.0,43.0
82,43.0,42.0,47.0,46.0,42.0,41.0,41.0,43.0,37.0,44.0
83,44.0,44.0,47.0,45.0,44.0,42.0,45.0,42.0,37.0,43.0
84,44.0,44.0,48.0,46.0,46.0,40.0,49.0,41.0,36.0,42.0
85,46.0,42.0,48.0,46.0,44.0,40.0,44.0,43.0,35.0,44.0
86,45.0,44.0,50.0,45.0,43.0,41.0,46.0,42.0,38.0,42.0
