,0,1,2,3,4,5,6,7,8,9
0,15.0,19.0,11.0,19.0,16.0,12.0,11.0,18.0,12.0,9.0
1,15.0,21.0,15.0,13.0,18.0,15.0,11.0,12.0,14.0,22.0
2,14.0,14.0,12.0,24.0,18.0,15.0,16.0,18.0,12.0,25.0
3,12.0,16.0,13.0,22.0,17.0,14.0,13.0,14.0,11.0,20.0
4,17.0,19.0,17.0,23.0,22.0,15.0,13.0,17.0,8.0,22.0
5,21.0,18.0,19.0,22.0,24.0,20.0,22.0,23.0,13.0,26.0
6,24.0,11.0,20.0,27.0,23.0,22.0,19.0,25.0,18.0,28.0
7,28.0,20.0,20.0,25.0,20.0,21.0,15.0,28.0,16.0,29.0
8,26.0,18.0,20.0,24.0,23.0,22.0,16.0,26.0,14.0,29.0
9,29.0,24.0,20.0,27.0,25.0,26.0,23.0,27.0,15.0,26.0
10,30.0,29.0,20.0,29.0,24.0,26.0,21.0,31.0,16.0,26.0
11,25.0,30.0,20.0,31.0,23.0,20.0,23.0,30.0,15.0,27.0
12,30.0,24.0,22.0,30.0,24.0,26.0,23.0,29.0,19.0,26.0
13,34.0,30.0,26.0,33.0,26.0,25.0,25.0,33.0,18.0,26.0
14,30.0,30.0,25.0,33.0,25.0,25.0,23.0,30.0,21.0,24.0
15,33.0,32.0,23.0,33.0,26.0,25.0,25.0,32.0,21.0,30.0
16,32.0,34.0,23.0,33.0,27.0,26.0,23.0,33.0,19.0,31.0
17,32.0,29.0,22.0,33.0,27.0,25.0,22.0,33.0,22.0,28.0
18,33.0,32.0,24.0,37.0,27.0,28.0,22.0,34.0,27.0,30.0
19,35.0,33.0,25.0,36.0,27.0,29.0,24.0,29.0,20.0,30.0
20,35.0,33.0,26.0,38.0,31.0,27.0,23.0,36.0,22.0,31.0
21,34.0,35.0,29.0,38.0,33.0,25.0,24.0,32.0,25.0,33.0
22,35.0,31.0,30.0,37.0,32.0,28.0,25.0,34.0,21.0,34.0
23,37.0,34.0,31.0,38.0,33.0,30.0,23.0,36.0,24.0,32.0
24,36.0,38.0,31.0,38.0,32.0,29.0,23.0,34.0,27.0,34.0
25,38.0,38.0,32.0,40.0,33.0,30.0,25.0,36.0,26.0,32.0
26,34.0,33.0,36.0,40.0,34.0,33.0,23.0,34.0,23.0,33.0
27,38.0,38.0,36.0,40.0,34.0,28.0,27.0,35.0,29.0,32.0
28,37.0,39.0,34.0,40.0,33.0,33.0,28.0,35.0,26.0,36.0
29,34.0,38.0,33.0,41.0,36.0,34.0,26.0,35.0,26.0,28.0
30,36.0,38.0,30.0,43.0,39.0,33.0,26.0,35.0,32.0,35.0
31,37.0,38.0,35.0,42.0,34.0,36.0,24.0,34.0,28.0,29.0
32,37.0,40.0,35.0,43.0,38.0,36.0,29.0,34.0,27.0,32.0
33,38.0,43.0,35.0,41.0,39.0,35.0,26.0,34.0,32.0,32.0
34,35.0,38.0,35.0,43.0,31.0,35.0,28.0,35.0,30.0,37.0
35,40.0,40.0,39.0,42.0,39.0,36.0,28.0,36.0,27.0,34.0
36,41.0,43.0,38.0,42.0,36.0,34.0,30.0,36.0,31.0,33.0
37,38.0,41.0,36.0,41.0,36.0,35.0,28.0,34.0,31.0,35.0
38,42.0,43.0,36.0,43.0,37.0,40.0,30.0,37.0,31.0,39.0
39,39.0,39.0,40.0,40.0,39.0,33.0,29.0,41.0,34.0,36.0
40,39.0,44.0,37.0,44.0,36.0,36.0,31.0,36.0,35.0,38.0
41,38.0,45.0,39.0,45.0,39.0,37.0,30.0,37.0,32.0,37.0
42,39.0,44.0,41.0,41.0,38.0,41.0,32.0,36.0,34.0,39.0
43,40.0,46.0,36.0,45.0,41.0,40.0,32.0,39.0,34.0,41.0
44,40.0,44.0,40.0,43.0,40.0,40.0,31.0,40.0,36.0,37.0
45,40.0,45.0,40.0,45.0,36.0,42.0,30.0,39.0,37.0,39.0
46,39.0,47.0,40.0,43.0,38.0,41.0,34.0,39.0,34.0,35.0
47,43.0,43.0,38.0,42.0,38.0,39.0,34.0,38.0,35.0,38.0
48,39.0,45.0,40.0,45.0,38.0,42.0,34.0,40.0,38.0,38.0
49,42.0,44.0,40.0,43.0,37.0,43.0,32.0,42.0,36.0,37.0
50,39.0,44.0,40.0,44.0,38.0,41.0,35.0,42.0,35.0,40.0
51,41.0,46.0,40.0,42.0,37.0,42.0,34.0,39.0,36.0,39.0
52,41.0,45.0,40.0,44.0,38.0,44.0,36.0,41.0,37.0,38.0
53,40.0,45.0,40.0,45.0,42.0,43.0,35.0,39.0,35.0,37.0
54,40.0,47.0,41.0,45.0,36.0,43.0,35.0,40.0,37.0,38.0
55,39.0,48.0,41.0,42.0,41.0,45.0,37.0,38.0,37.0,41.0
56,40.0,44.0,39.0,45.0,42.0,44.0,32.0,40.0,36.0,38.0
57,40.0,45.0,42.0,44.0,40.0,45.0,36.0,38.0,37.0,41.0
58,42.0,50.0,40.0,44.0,43.0,46.0,37.0,42.0,38.0,40.0
59,39.0,48.0,43.0,46.0,43.0,45.0,37.0,42.0,37.0,42.0
60,38.0,47.0,41.0,42.0,40.0,47.0,38.0,38.0,38.0,41.0
61,40.0,46.0,41.0,44.0,45.0,45.0,38.0,41.0,38.0,38.0
62,43.0,46.0,43.0,43.0,42.0,45.0,39.0,41.0,37.0,38.0
63,40.0,47.0,42.0,43.0,43.0,46.0,38.0,39.0,38.0,39.0
64,42.0,48.0,43.0,43.0,42.0,47.0,37.0,40.0,37.0,38.0
65,44.0,47.0,41.0,46.0,43.0,44.0,40.0,40.0,38.0,36.0
66,42.0,46.0,41.0,43.0,44.0,46.0,36.0,41.0,37.0,40.0
67,43.0,43.0,43.0,43.0,43.0,46.0,41.0,40.0,39.0,40.0
68,45.0,46.0,43.0,46.0,43.0,47.0,38.0,38.0,37.0,40.0
69,45.0,48.0,39.0,43.0,45.0,46.0,41.0,40.0,38.0,40.0
70,43.0,46.0,40.0,47.0,40.0,47.0,41.0,40.0,36.0,39.0
71,45.0,45.0,41.0,44.0,44.0,48.0,39.0,40.0,37.0,39.0
72,43.0,46.0,40.0,43.0,44.0,47.0,42.0,41.0,37.0,41.0
73,44.0,44.0,44.0,47.0,43.0,48.0,41.0,43.0,37.0,41.0
74,43.0,46.0,39.0,44.0,42.0,47.0,43.0,42.0,38.0,40.0
75,44.0,50.0,43.0,44.0,45.0,47.0,43.0,42.0,38.0,38.0
76,44.0,49.0,43.0,47.0,45.0,48.0,41.0,43.0,37.0,39.0
77,44.0,48.0,43.0,43.0,43.0,47.0,42.0,42.0,39.0,38.0
78,45.0,48.0,41.0,45.0,44.0,47.0,39.0,43.0,40.0,38.0
79,43.0,47.0,42.0,47.0,41.0,47.0,40.0,38.0,37.0,42.0
80,41.0,45.0,43.0,45.0,45.0,47.0,41.0,40.0,38.0,40.0
81,43.0,47.0,45.0,45.0,43.0,47.0,42.0,41.0,42.0,40.0
