,0,1,2,3,4,5,6,7,8,9
0,13.0,15.0,13.0,9.0,12.0,13.0,16.0,6.0,9.0,13.0
1,18.0,12.0,17.0,16.0,9.0,11.0,13.0,13.0,13.0,15.0
2,21.0,23.0,13.0,14.0,11.0,15.0,17.0,10.0,20.0,15.0
3,21.0,24.0,16.0,17.0,16.0,18.0,19.0,11.0,17.0,12.0
4,15.0,28.0,18.0,23.0,15.0,20.0,22.0,14.0,12.0,14.0
5,16.0,30.0,19.0,20.0,16.0,24.0,16.0,18.0,10.0,19.0
6,22.0,28.0,19.0,20.0,20.0,23.0,19.0,18.0,18.0,19.0
7,25.0,26.0,19.0,21.0,17.0,24.0,22.0,14.0,24.0,20.0
8,24.0,27.0,21.0,20.0,17.0,27.0,25.0,18.0,26.0,20.0
9,26.0,26.0,21.0,22.0,21.0,29.0,26.0,15.0,23.0,23.0
10,29.0,29.0,23.0,22.0,20.0,25.0,24.0,18.0,25.0,24.0
11,28.0,33.0,30.0,25.0,19.0,28.0,25.0,19.0,24.0,27.0
12,30.0,33.0,27.0,23.0,22.0,27.0,27.0,20.0,23.0,28.0
13,29.0,31.0,28.0,23.0,24.0,31.0,26.0,25.0,28.0,28.0
14,29.0,31.0,31.0,23.0,20.0,32.0,30.0,21.0,30.0,25.0
15,31.0,35.0,32.0,23.0,18.0,33.0,32.0,23.0,30.0,26.0
16,34.0,33.0,30.0,21.0,23.0,34.0,31.0,21.0,31.0,29.0
17,29.0,33.0,33.0,21.0,23.0,34.0,30.0,28.0,30.0,28.0
18,32.0,33.0,32.0,23.0,23.0,34.0,33.0,26.0,31.0,30.0
19,31.0,32.0,32.0,23.0,26.0,36.0,31.0,28.0,31.0,30.0
20,31.0,33.0,33.0,22.0,26.0,35.0,34.0,32.0,32.0,30.0
21,31.0,34.0,33.0,25.0,22.0,36.0,29.0,28.0,35.0,33.0
22,31.0,37.0,30.0,26.0,25.0,34.0,33.0,31.0,34.0,32.0
23,34.0,38.0,33.0,28.0,27.0,35.0,29.0,32.0,32.0,30.0
24,34.0,42.0,33.0,27.0,25.0,36.0,30.0,32.0,36.0,34.0
25,34.0,43.0,31.0,24.0,26.0,37.0,30.0,37.0,37.0,35.0
26,34.0,40.0,37.0,28.0,25.0,34.0,33.0,39.0,36.0,34.0
27,34.0,40.0,35.0,29.0,27.0,35.0,32.0,37.0,37.0,33.0
28,30.0,41.0,32.0,28.0,26.0,36.0,32.0,38.0,37.0,35.0
29,33.0,43.0,33.0,27.0,27.0,34.0,34.0,36.0,38.0,31.0
30,36.0,40.0,34.0,28.0,27.0,34.0,31.0,39.0,37.0,33.0
31,36.0,43.0,34.0,29.0,27.0,36.0,27.0,36.0,39.0,36.0
32,36.0,44.0,34.0,29.0,29.0,34.0,31.0,38.0,38.0,33.0
33,38.0,45.0,36.0,32.0,27.0,36.0,34.0,39.0,41.0,36.0
34,38.0,47.0,36.0,28.0,27.0,34.0,34.0,41.0,41.0,37.0
35,36.0,42.0,35.0,32.0,32.0,35.0,32.0,39.0,42.0,36.0
36,35.0,44.0,37.0,29.0,28.0,36.0,37.0,38.0,42.0,37.0
37,38.0,43.0,36.0,31.0,31.0,37.0,32.0,38.0,41.0,36.0
38,36.0,48.0,34.0,30.0,29.0,37.0,33.0,42.0,42.0,38.0
39,40.0,45.0,35.0,32.0,27.0,35.0,36.0,40.0,41.0,37.0
40,39.0,45.0,38.0,33.0,32.0,38.0,34.0,44.0,41.0,35.0
41,38.0,45.0,38.0,31.0,29.0,40.0,36.0,41.0,42.0,39.0
42,38.0,43.0,36.0,32.0,30.0,37.0,35.0,42.0,42.0,37.0
43,38.0,45.0,39.0,30.0,32.0,41.0,34.0,43.0,42.0,36.0
44,40.0,47.0,37.0,35.0,30.0,39.0,34.0,42.0,42.0,38.0
45,37.0,48.0,41.0,33.0,36.0,40.0,33.0,43.0,43.0,37.0
46,38.0,48.0,41.0,37.0,32.0,40.0,35.0,43.0,44.0,39.0
47,40.0,47.0,39.0,36.0,33.0,40.0,35.0,43.0,42.0,40.0
48,38.0,47.0,42.0,37.0,35.0,39.0,38.0,45.0,43.0,39.0
49,39.0,49.0,38.0,35.0,35.0,39.0,37.0,45.0,45.0,37.0
50,39.0,47.0,39.0,38.0,35.0,41.0,37.0,45.0,42.0,40.0
51,38.0,49.0,38.0,36.0,34.0,41.0,37.0,44.0,45.0,39.0
52,38.0,49.0,38.0,33.0,32.0,40.0,38.0,44.0,41.0,38.0
53,41.0,48.0,40.0,39.0,37.0,40.0,38.0,45.0,42.0,38.0
54,39.0,49.0,41.0,39.0,31.0,41.0,37.0,48.0,44.0,40.0
55,39.0,50.0,40.0,38.0,36.0,40.0,38.0,46.0,43.0,41.0
56,41.0,50.0,43.0,37.0,39.0,41.0,38.0,50.0,42.0,40.0
57,38.0,50.0,44.0,36.0,33.0,41.0,36.0,48.0,44.0,41.0
58,40.0,50.0,43.0,35.0,43.0,40.0,39.0,47.0,46.0,40.0
59,41.0,51.0,44.0,39.0,37.0,40.0,39.0,49.0,44.0,41.0
60,36.0,51.0,42.0,36.0,36.0,40.0,36.0,44.0,45.0,39.0
61,41.0,51.0,42.0,36.0,38.0,43.0,38.0,43.0,45.0,42.0
62,40.0,52.0,41.0,37.0,35.0,40.0,39.0,47.0,44.0,40.0
63,38.0,52.0,44.0,37.0,37.0,41.0,36.0,51.0,45.0,41.0
64,41.0,51.0,45.0,36.0,39.0,39.0,39.0,49.0,44.0,41.0
65,40.0,51.0,43.0,37.0,42.0,42.0,40.0,47.0,43.0,40.0
66,35.0,53.0,46.0,36.0,38.0,41.0,38.0,44.0,46.0,42.0
67,40.0,50.0,45.0,37.0,40.0,41.0,40.0,47.0,45.0,42.0
68,35.0,52.0,42.0,37.0,38.0,42.0,42.0,45.0,44.0,41.0
69,41.0,53.0,44.0,36.0,39.0,42.0,39.0,48.0,44.0,42.0
70,39.0,52.0,44.0,38.0,40.0,40.0,41.0,49.0,45.0,41.0
71,38.0,54.0,43.0,36.0,39.0,40.0,41.0,50.0,45.0,42.0
72,42.0,52.0,43.0,35.0,39.0,40.0,40.0,47.0,47.0,41.0
73,39.0,53.0,45.0,38.0,39.0,40.0,41.0,47.0,44.0,42.0
74,40.0,54.0,43.0,38.0,37.0,40.0,41.0,49.0,44.0,42.0
75,41.0,52.0,42.0,38.0,39.0,39.0,42.0,49.0,46.0,41.0
